6-Nov-25,15:54:56,,,GROSS MARGIN BY SALESPERSON,,,,,,,,,,
,,,,,,,,,,,,,,
11364,4/10/2025,PRMT,3192,WINDSTAR LINES  INC.,0,0,0,,243,DEFAULT,"WINDSTAR LINES, INC.",DES MOINES,IA,
11912,5/30/2025,PRMT,6362,CONCRETE TECHNOLOGIES INC.,150,0,150,100,,1,RACCOON RIVER GREENWAY,WEST DES MOINES,IA,
11945,5/30/2025,PRMT,6275,IOWA TRUST & SAVINGS BANK,0,0,0,,,DEFAULT,Iowa Trust & Savings Bank,Sac City,IA,
11993,11/4/2024,PRMT,6285,STORY CONSTRUCTION,0,0,0,,,1,Kinzler Construction,Ankeny,IA,
12011,11/18/2024,PRMT,5109,SERIGRAPHICS SIGN SYSTEM,150,47.29,102.71,68.47,152.67,3,The Meridian,Des Moines,IA,
12012,1/8/2025,PRMT,37100,DREES CO.,0,0,0,,,1,Drees Company - Ecowater Systems,Carroll,IA,
12038,12/27/2024,PRMT,6179,CITY OF OGDEN,0,0,0,,,DEFAULT,City of Ogden,Ogden,IA,
12072,11/7/2024,PRMT,6175,CARROLLTON INN,0,23.64,-23.64,,,DEFAULT,Carrollton Inn,Carroll,IA,
12073,4/5/2025,PRMT,6292,J&M COMMERCIAL HOLDINGS LLC,0,47.29,-47.29,,,1,Grand Woods Office Park,West Des Moines,IA,
12091,12/3/2024,PRMT,6296,HEARTLAND CO-OP,0,47.29,-47.29,,,DEFAULT,Heartland Co-Op,Clive,IA,
12101,10/29/2025,PRMT,6298,TEAM DENOVO,0,0,0,,,1,Valley Church,West Des Moines,IA,
12101,10/29/2025,PRMT,6298,TEAM DENOVO,0,48.73,-48.73,,,1,Valley Church,West Des Moines,IA,
12101,10/29/2025,PRMT,6298,TEAM DENOVO,0,97.46,-97.46,,,1,Valley Church,West Des Moines,IA,
12124,12/17/2024,PRMT,51400,THE MUTUAL GROUP,0,47.29,-47.29,,442.23,DEFAULT,The Mutual Group,West Des Moines,IA,
12147,11/19/2024,PRMT,3205,STRATUS,150,0,150,100,25,67,US CELLULAR - STRATUS,ALGONA,IA,
12155,12/11/2024,PRMT,5325,WHO CHANNEL 13,0,47.29,-47.29,,,DEFAULT,WHO Channel 13,Des Moines,IA,
12168,12/19/2024,PRMT,2209,HUBBELL REALTY,150,0,150,100,,35,"RSC Partners, LLC - Hubbell Realty",Des Moines,IA,
12175,4/16/2025,PRMT,6310,LIVING FAITH LUTHERAN CHURCH,0,47.29,-47.29,,,DEFAULT,Living Faith Lutheran Church,Clive,IA,
12180,2/26/2025,PRMT,2209,HUBBELL REALTY,150,0,150,100,,36,Edencrest At Adel - Hubbell Realty,Adel,IA,
12184,2/25/2025,PRMT,6312,LKQ CORPORATION,0,47.29,-47.29,,,DEFAULT,LKQ Corporation,Ankeny,IA,
12190,1/9/2025,PRMT,6178,MEMBERS 1ST CREDIT UNION,0,0,0,,,1,Members 1st Credit Union,Ames,IA,
12192,3/31/2025,PRMT,6316,BEISSER LUMBER COMPANY,0,47.29,-47.29,,,DEFAULT,Beisser Lumber Company,Johnston,IA,
12199,5/12/2025,PRMT,6318,HEARTLAND ROOFING SIDING SOLAR,0,47.29,-47.29,,,DEFAULT,Heartland Roofing Siding Solar,Des Moines,IA,
12206,2/24/2025,PRMT,6319,CAFE CHAI,0,47.29,-47.29,,,DEFAULT,Cafe Chai,Des Moines,IA,
12214,1/31/2025,PRMT,6320,THE ADVOCATES INJURY ATTORNEYS,0,47.29,-47.29,,,DEFAULT,The Advocates Injury Attorneys,Des Moines,IA,
12232,3/31/2025,PRMT,6283,IOWA SCHOOL FINANCE INFORMATION SERVICES,0,47.29,-47.29,,,DEFAULT,Iowa School Finance Information Services,Des Moines,IA,
12245,4/28/2025,PRMT,6278,DES MOINES IRON & SUPPLY COMPANY,0,96.02,-96.02,,,DEFAULT,Des Moines Iron & Supply Company,Des Moines,IA,
12252,4/3/2025,PRMT,6328,DISTRICT OPERATIONS FACILITY,0,82.76,-82.76,,,1,Waukee Elevate Learning Center,West Des Moines,IA,
12275,2/28/2025,PRMT,6330,LIFESTYLE COMMUNITIES BILLING,0,47.29,-47.29,,,1,Artessa,Des Moines,IA,
12279,5/22/2025,PRMT,5271,ANKENY FREE CHURCH,0,48.73,-48.73,,,DEFAULT,Ankeny Free Church,Ankeny,IA,
12336,4/10/2025,PRMT,3010,PATTISONID,150,109.23,40.77,27.18,166.44,28,UNITED RENTALS - PATTISON ID,DES MOINES,IA,
12341,5/12/2025,PRMT,5726,WEST END CAR WASH,0,24.38,-24.38,,,DEFAULT,West End Car Wash,Perry,IA,
12355,4/21/2025,PRMT,6349,SAFE SECURED STORED,0,0,0,,,1,Altoona RV & Boat Storage,Altoona,IA,
12358,5/15/2025,PRMT,6317,VAN WALL EQUIPMENT - JOHN DEERE,0,0,0,,,DEFAULT,Van Wall Equipment - John Deere,Story City,IA,
12369,6/17/2025,PRMT,6352,BAYARD PUBLIC LIBRARY,0,0,0,,,DEFAULT,Bayard Public Library,Bayard,IA,
12389,5/23/2025,PRMT,6283,IOWA SCHOOL FINANCE INFORMATION SERVICES,0,73.11,-73.11,,,1,Bright Foundation,Des Moines,IA,
12427,6/27/2025,PRMT,6358,PETERS SERVICE CENTER,0,42.43,-42.43,,,DEFAULT,Peters Service Center,Perry,IA,
12441,6/11/2025,PRMT,3010,PATTISONID,200,24.38,175.62,87.81,74.5,29,HARLEY DAVIDSON/PATTISON ID,CARROLL,IA,
12450,7/30/2025,PRMT,6242,WOODRUFF CONSTRUCTION  LLC,0,0,0,,,2,RACCOON VALLEY BANK,ADEL,IA,
12452,7/11/2025,PRMT,6178,MEMBERS 1ST CREDIT UNION,0,36.55,-36.55,,,8,MEMBERS 1ST COMMUNITY CREDIT UNION - FINANCED BY,BOONE,IA,
12461,8/11/2025,PRMT,6366,THE BACK NINE,0,48.73,-48.73,,,DEFAULT,The Back Nine,Ankeny,IA,
12466,9/24/2025,PRMT,6368,ARTWORKS STUDIO,0,0,0,,,DEFAULT,Artworks Studio,Carroll,IA,
12467,7/31/2025,PRMT,6273,COAST SIGN,0,0,0,,,5,TIAA- Coast Signs Inc.,Ames,IA,
12500,10/14/2025,PRMT,6373,K NAILS,0,71.39,-71.39,,230,DEFAULT,K Nails,Knoxville,IA,
12566,10/13/2025,PRMT,6390,SILICON SIGNS(BILLING),0,0,0,,,1,Crumbl - Silicon Signs,Ames,IA,
12568,10/29/2025,PRMT,6403,CENTRUM VALLEY FARMS,0,46.82,-46.82,,,1,VERSOVA,CLARION,IA,
12583,10/10/2025,PRMT,6393,AMERICAN FENCE COMPANY,0,48.73,-48.73,,,DEFAULT,American Fence Company,Des Moines,IA,
12592,10/20/2025,PRMT,6390,SILICON SIGNS(BILLING),0,48.73,-48.73,,,2,Crumbl - Silicon Signs,Ankeny,IA,
12593,10/22/2025,PRMT,4053,STORAGE MART,0,52.22,-52.22,,240,14,STORAGE MART,WAUKEE,IA,
12595,10/21/2025,PRMT,6389,ANKENY FREE CHURCH OFFICE,0,48.73,-48.73,,,DEFAULT,Ankeny Free Church Office,Ankeny,IA,
12599,10/24/2025,PRMT,5258,PATTISONID,400,48.73,351.27,87.82,745,20,Select Suites - Pattison ID,West Des Moines,IA,
,,PRMT,,Product Totals,1500,1736.27,-236.27,-15.75,2318.84,,,,,
,,,,,,,,,,,,,,
12072,11/7/2024,PYLON,6175,CARROLLTON INN,6999.36,2961.22,4038.14,57.69,180,DEFAULT,Carrollton Inn,Carroll,IA,
12072,11/7/2024,PYLON,6175,CARROLLTON INN,3568.74,1354.56,2214.18,62.04,,DEFAULT,Carrollton Inn,Carroll,IA,
12195,12/26/2024,PYLON,3664,A1 CABINETS,2210.32,2220.6,-10.28,-0.47,,DEFAULT,A1 Cabinets & Granite LLC,Des Moines,IA,
12315,3/13/2025,PYLON,18600,CAT SCALE,1888.71,1026.71,862,45.64,,1123,PILOT TRAVEL CENTERS,COLBY,KS,
12337,4/16/2025,PYLON,18600,CAT SCALE,18248,11372.45,6875.55,37.68,,549,CAT #1926,ALEXANDER,ND,
12338,3/31/2025,PYLON,18600,CAT SCALE,1651,1026.71,624.29,37.81,248.59,904,CAT #1133,BELLEMONT,AZ,
12343,5/14/2025,PYLON,18600,CAT SCALE,80145,51642.13,28502.87,35.56,3875,50,CAT SCALE,MERIDIAN,MS,
12353,4/15/2025,PYLON,18600,CAT SCALE,17748,10929.02,6818.98,38.42,,465,CAT #2086,ODESSA,TX,
12360,4/11/2025,PYLON,18600,CAT SCALE,1651,1026.71,624.29,37.81,255.73,129,CAT #397,MEMPHIS,IN,
12365,4/21/2025,PYLON,18600,CAT SCALE,4333,2481.45,1851.55,42.73,,1128,CAT #2211,CARTHAGE,TX,
12377,4/22/2025,PYLON,18600,CAT SCALE,1651,1026.71,624.29,37.81,216.56,DEFAULT,CAT SCALE,WALCOTT,IA,
12381,4/22/2025,PYLON,18600,CAT SCALE,1651,1026.71,624.29,37.81,583.94,502,CAT #484,HIGHLAND,IN,
12396,5/1/2025,PYLON,18600,CAT SCALE,1885.6,1026.71,858.89,45.55,,373,CAT #765,PERCIVAL,IA,
12400,5/15/2025,PYLON,18600,CAT SCALE,12869,10027.91,2841.09,22.08,3312,517,CAT #1783,WARSAW,NC,
12401,6/9/2025,PYLON,18600,CAT SCALE,5740.67,3717.75,2022.92,35.24,,1133,CAT #3569,EDGERTON,KS,
12405,5/28/2025,PYLON,2164,FAIRBANKS SCALES,13635.25,15645.61,-2010.36,-14.74,7000,DEFAULT,FAIRBANKS SCALES,MERIDIAN,MS,
12406,5/16/2025,PYLON,18600,CAT SCALE,10690,6450.03,4239.97,39.66,,1136,CAT SCALE #3552,BEDFORD PARK,IL,
12408,6/25/2025,PYLON,18600,CAT SCALE,80145,51568.71,28576.29,35.66,3875,50,CAT SCALE,MERIDIAN,MS,
12414,5/28/2025,PYLON,18600,CAT SCALE,5660,3205.7,2454.3,43.36,750,50,CAT SCALE,MERIDIAN,MS,
12416,5/20/2025,PYLON,18600,CAT SCALE,3735,1605.51,2129.49,57.01,149.38,1137,CAT #1446,HAUBSTADT,IN,
12418,5/23/2025,PYLON,18600,CAT SCALE,3884.38,1605.51,2278.87,58.67,,1138,CAT #1604,LITTLE ROCK,AR,
12421,5/21/2025,PYLON,18600,CAT SCALE,3879.9,1605.51,2274.39,58.62,,375,CAT #1306,BALD KNOB,AR,
12422,6/18/2025,PYLON,18600,CAT SCALE,1651,15.44,1635.56,99.06,248.59,684,CAT #470,TONOPAH,AZ,
12423,5/23/2025,PYLON,18600,CAT SCALE,2750,1030.05,1719.95,62.54,151.14,1139,CAT #3547,LELAND,NC,
12433,6/6/2025,PYLON,18600,CAT SCALE,13320,4177.41,9142.59,68.64,221.01,DEFAULT,CAT SCALE,WALCOTT,IA,
12434,6/20/2025,PYLON,18600,CAT SCALE,3797,2033.57,1763.43,46.44,,1143,CAT #3577,WELLSVILLE,KS,
12435,6/3/2025,PYLON,18600,CAT SCALE,4009,3878.99,130.01,3.24,2125,1142,CAT #236,WHEAT RIDGE,CO,
12445,6/20/2025,PYLON,18600,CAT SCALE,103520,61294.19,42225.81,40.79,1031,DEFAULT,CAT SCALE,WALCOTT,IA,
12445-2,8/20/2025,PYLON,18600,CAT SCALE,155280,91933.58,63346.42,40.79,1031,DEFAULT,CAT SCALE,WALCOTT,IA,
12446,6/6/2025,PYLON,18600,CAT SCALE,3735,1605.51,2129.49,57.01,144.9,1144,CAT #1070,MARSHALL,MI,
12447,7/30/2025,PYLON,18600,CAT SCALE,80145,51608.38,28536.62,35.61,3937,50,CAT SCALE,MERIDIAN,MS,
12447,7/30/2025,PYLON,18600,CAT SCALE,2005,1003.14,1001.86,49.97,,50,CAT SCALE,MERIDIAN,MS,
12448,6/11/2025,PYLON,18600,CAT SCALE,3735,1605.51,2129.49,57.01,163.79,1145,CAT #658,BATTLE MOUNTAIN,NV,
12454,6/18/2025,PYLON,18600,CAT SCALE,3879.9,1605.51,2274.39,58.62,,1146,CAT #1077,BIG SPRINGS,NE,
12456,6/25/2025,PYLON,18600,CAT SCALE,7229.5,1436.89,5792.61,80.12,328.56,DEFAULT,CAT SCALE,WALCOTT,IA,
12458,6/25/2025,PYLON,18600,CAT SCALE,2005,2187.77,-182.77,-9.12,1562,1147,CAT #84,TOLEDO,OH,
12462,6/26/2025,PYLON,18600,CAT SCALE,3884.37,1605.51,2278.86,58.67,,1148,CAT #1492,ARDMORE,OK,
12463,6/28/2025,PYLON,18600,CAT SCALE,12114,7450.03,4663.97,38.5,,481,CAT #1052,HURON,SD,
12464,7/3/2025,PYLON,18600,CAT SCALE,5672,3464.11,2207.89,38.93,,515,CAT #2023,WICHITA FALLS,TX,
12469,7/21/2025,PYLON,18600,CAT SCALE,3735,3355.51,379.49,10.16,2100,1149,PILOT TRAVEL CENTER,WYOMING,ON,
12470,7/9/2025,PYLON,18600,CAT SCALE,1651,1026.71,624.29,37.81,216.56,1150,CURREY DECATUR SHELL TRUCK STOP,DECATUR,TX,
12472,7/11/2025,PYLON,18600,CAT SCALE,10864,10350.03,513.97,4.73,3900,809,CAT #560,LEWISTON,ID,
12475,7/9/2025,PYLON,18600,CAT SCALE,3735,1605.51,2129.49,57.01,166.71,1151,CAT #503,CENTRAL POINT,OR,
12479,7/10/2025,PYLON,18600,CAT SCALE,2703.96,1283.8,1420.16,52.52,,933,CAT #1415,LODI,CA,
12480,7/16/2025,PYLON,18600,CAT SCALE,3692,2399.13,1292.87,35.02,,1152,CAT #3189,ATKINS,AR,
12481,7/29/2025,PYLON,18600,CAT SCALE,16029,13812.43,2216.57,13.83,4740,143,CAT #512,FERNDALE,WA,
12482,7/22/2025,PYLON,18600,CAT SCALE,1651,1026.71,624.29,37.81,2856,1153,CAT #3410,PIEDMONT,SC,
12482,7/22/2025,PYLON,18600,CAT SCALE,2146,3718.54,-1572.54,-73.28,,1153,CAT #3410,PIEDMONT,SC,
12484,7/18/2025,PYLON,18600,CAT SCALE,13320,5504.11,7815.89,58.68,231.63,DEFAULT,CAT SCALE,WALCOTT,IA,
12485,7/28/2025,PYLON,18600,CAT SCALE,10864,8800.03,2063.97,19,2937,688,CAT #1521,CLEAR BROOK,VA,
12488,9/3/2025,PYLON,18600,CAT SCALE,91683,62346.73,29336.27,32,3750,50,CAT SCALE,MERIDIAN,MS,
12494,8/11/2025,PYLON,18600,CAT SCALE,5910.28,5569.65,340.63,5.76,2437,171,CAT SCALE #134,COMMERCE,GA,
12495,7/31/2025,PYLON,18600,CAT SCALE,16029,9655.73,6373.27,39.76,,425,CAT #299,OSHKOSH,WI,
12498,8/4/2025,PYLON,18600,CAT SCALE,1860.71,1026.71,834,44.82,,983,CAT SCALE #1670,MORRIS,IL,
12499,9/24/2025,PYLON,18600,CAT SCALE,80145,53796.24,26348.76,32.88,3750,50,CAT SCALE,MERIDIAN,MS,
12501,9/4/2025,PYLON,18600,CAT SCALE,2389.61,1121.03,1268.58,53.09,322.43,1062,CAT #949,CALGARY,AB,
12504,8/8/2025,PYLON,18600,CAT SCALE,3735,1605.51,2129.49,57.01,155.93,1159,CAT #1323,DUNCANNON,PA,
12506,8/28/2025,PYLON,18600,CAT SCALE,17340,7159.71,10180.29,58.71,246.74,DEFAULT,CAT SCALE,WALCOTT,IA,
12509,8/12/2025,PYLON,18600,CAT SCALE,3735,1605.51,2129.49,57.01,144.9,1160,CAT #1603,STRAFFORD,MO,
12510,8/25/2025,PYLON,18600,CAT SCALE,16029,9655.73,6373.27,39.76,,1161,CAT #3586,MCCOMB,MS,
12511,8/21/2025,PYLON,18600,CAT SCALE,2005,3237.7,-1232.7,-61.48,2680,688,CAT #1521,CLEAR BROOK,VA,
12521,9/4/2025,PYLON,18600,CAT SCALE,10864,9718.51,1145.49,10.54,3737,1162,CAT #1903,ELY,NV,
12522,8/25/2025,PYLON,18600,CAT SCALE,4009,2225.92,1783.08,44.48,,57,CAT #722,WEST MEMPHIS,AR,
12523,8/25/2025,PYLON,18600,CAT SCALE,16029,9702.66,6326.34,39.47,,1163,CAT SCALE # 3563,SEMINOLE,OK,
12527,9/8/2025,PYLON,18600,CAT SCALE,14494,9109.24,5384.76,37.15,,1152,CAT #3189,ATKINS,AR,
12532,9/12/2025,PYLON,18600,CAT SCALE,2737.01,784.47,1952.54,71.34,314.36,1154,CAT #471,LIMON,CO,
12538,9/22/2025,PYLON,18600,CAT SCALE,4014,4757.13,-743.13,-18.51,3875,1096,CAT #37,WILDWOOD,FL,
12540,9/22/2025,PYLON,18600,CAT SCALE,1867.5,3270.51,-1403.01,-75.13,,1164,CAT #3317,KAUKAUNA,WI,
12544,10/3/2025,PYLON,6178,MEMBERS 1ST CREDIT UNION,2608.93,1182.07,1426.86,54.69,,5,Members 1st Credit Union,Iowa Falls,IA,
12546,9/23/2025,PYLON,18600,CAT SCALE,12869,10500.76,2368.24,18.4,3500,1165,CAT #3365,SPRINGFIELD,GA,
12548,9/4/2025,PYLON,18600,CAT SCALE,3735,1605.51,2129.49,57.01,155.93,729,CAT #1378,PUEBLO,CO,
12551,9/5/2025,PYLON,18600,CAT SCALE,3872.94,1605.51,2267.43,58.55,,228,CAT #1135,SPARTA,WI,
12553,10/28/2025,PYLON,18600,CAT SCALE,80145,53927.83,26217.17,32.71,3750,50,CAT SCALE,MERIDIAN,MS,
12559,9/15/2025,PYLON,18600,CAT SCALE,2530.37,1216.3,1314.07,51.93,,1166,CAT #2144,STRATFORD,TX,
12561,9/24/2025,PYLON,18600,CAT SCALE,4192,1761.74,2430.26,57.97,,1167,CAT #2108,CISCO,TX,
12564,9/26/2025,PYLON,18600,CAT SCALE,3886.14,1605.51,2280.63,58.69,,1168,CAT #2193,AMARILLO,TX,
12577,9/26/2025,PYLON,18600,CAT SCALE,3886.14,1605.51,2280.63,58.69,,1170,CAT #2910,AMARILLO,TX,
12579,10/14/2025,PYLON,18600,CAT SCALE,2737.01,974.91,1762.1,64.38,209.48,1154,CAT #471,LIMON,CO,
12581,10/30/2025,PYLON,18600,CAT SCALE,30660,0,30660,100,325.03,DEFAULT,CAT SCALE,WALCOTT,IA,
12585,10/6/2025,PYLON,18600,CAT SCALE,3735,1605.51,2129.49,57.01,151.14,1172,CAT #1501,NEW MEDFORD,PA,
12586,10/7/2025,PYLON,18600,CAT SCALE,14661,10694.81,3966.19,27.05,3437,336,CAT #1479,ALBUQUERQUE,NM,
12594,10/7/2025,PYLON,18600,CAT SCALE,1651,1216.3,434.7,26.33,242.05,1122,CAT #208,MADISON,GA,
12597,10/10/2025,PYLON,18600,CAT SCALE,3879.9,1605.51,2274.39,58.62,,596,CAT #1136,ASHDOWN,AR,
12604,10/10/2025,PYLON,18600,CAT SCALE,3735,1605.51,2129.49,57.01,144.9,1175,CAT #3245,BOISE CITY,OK,
12605,10/15/2025,PYLON,18600,CAT SCALE,3886.14,1605.51,2280.63,58.69,,1173,CAT #2439,PALMER,TX,
12606,10/15/2025,PYLON,18600,CAT SCALE,3886.14,1605.51,2280.63,58.69,,1174,CAT #2066,CARLS CORNER,TX,
12608,10/17/2025,PYLON,18600,CAT SCALE,14176,9378.51,4797.49,33.84,,795,CAT #2070,ANTHONY,TX,
12613,10/17/2025,PYLON,18600,CAT SCALE,1893.05,1216.3,676.75,35.75,,965,CAT #2167,ORLA,TX,
12614,10/20/2025,PYLON,4053,STORAGE MART,250,395.14,-145.14,-58.06,,43,STORAGE MART,CLIVE,IA,
12615,10/17/2025,PYLON,18600,CAT SCALE,2005,2371.38,-366.38,-18.27,1812,1065,CAT #39,RICHWOOD,KY,
12616,10/22/2025,PYLON,18600,CAT SCALE,1985.78,858.67,1127.11,56.76,,268,CAT #790,COACHELLA,CA,
12618,10/21/2025,PYLON,18600,CAT SCALE,3735,1605.51,2129.49,57.01,144.9,1177,CAT #1214,HINTON,OK,
12623,10/27/2025,PYLON,18600,CAT SCALE,3735,1605.51,2129.49,57.01,155.93,1178,CAT #1119,THOMSON,GA,
12625,10/24/2025,PYLON,18600,CAT SCALE,3735,1605.51,2129.49,57.01,151,171,CAT #134,COMMERCE,GA,
12629,10/28/2025,PYLON,18600,CAT SCALE,116.48,66.56,49.92,42.86,21.23,1172,CAT #1501,NEW MEDFORD,PA,
12630,10/29/2025,PYLON,18600,CAT SCALE,9317,4422.46,4894.54,52.53,262.06,DEFAULT,CAT SCALE,WALCOTT,IA,
12634,10/30/2025,PYLON,18600,CAT SCALE,3886.14,1605.51,2280.63,58.69,,1181,LOVES COUNTRY STORE,CLOVIS,NM,
,,PYLON,,Product Totals,1289259.93,792776.09,496483.84,38.51,84414.1,,,,,
,,,,,,,,,,,,,,
12229,1/20/2025,REPFCE,6322,RICK SIGNS,235.83,127.93,107.9,45.75,,DEFAULT,RICK SIGNS,FOX RIVER GROVE,IL,
12300,3/12/2025,REPFCE,18600,CAT SCALE,3936.2,1523.26,2412.94,61.3,,1087,CAT #1225,OTTAWA,IL,
12302,3/13/2025,REPFCE,18600,CAT SCALE,3735,1471.39,2263.61,60.61,158.28,1119,CAT #220,SAN SIMON,AZ,
12303,3/13/2025,REPFCE,18600,CAT SCALE,3896.2,1605.51,2290.69,58.79,,1120,CAT #382,SANTA NELLA,CA,
12308,3/27/2025,REPFCE,18600,CAT SCALE,3735,1605.51,2129.49,57.01,151.14,1121,CAT #1258,SLIDELL,LA,
12310,3/27/2025,REPFCE,18600,CAT SCALE,3735,1605.51,2129.49,57.01,155.93,121,CAT #71,MOSS POINT,MS,
12311,3/14/2025,REPFCE,18600,CAT SCALE,3735,1605.51,2129.49,57.01,155.93,1122,CAT #208,MADISON,GA,
12316,3/28/2025,REPFCE,18600,CAT SCALE,3735,1605.51,2129.49,57.01,151.14,329,CAT #1149,GRAMERCY,LA,
12317,3/13/2025,REPFCE,18600,CAT SCALE,13320,4063.84,9256.16,69.49,156.25,DEFAULT,CAT SCALE,WALCOTT,IA,
12319,3/31/2025,REPFCE,18600,CAT SCALE,3901.72,1605.51,2296.21,58.85,,1124,CAT #1123,LIVINGSTON,CA,
12329,3/31/2025,REPFCE,18600,CAT SCALE,3901.72,1605.51,2296.21,58.85,,277,CAT #1622,PASO ROBLES,CA,
12331,3/31/2025,REPFCE,18600,CAT SCALE,3735,1605.51,2129.49,57.01,167.67,617,CAT #1387,HAINES CITY,FL,
12332,3/31/2025,REPFCE,18600,CAT SCALE,3735,1605.51,2129.49,57.01,155.93,1125,CAT #1425,CARNESVILLE,GA,
12335,4/2/2025,REPFCE,18600,CAT SCALE,3735,1605.51,2129.49,57.01,151.14,1117,CAT #183,CUSSETA,AL,
12339,4/4/2025,REPFCE,18600,CAT SCALE,3735,1605.51,2129.49,57.01,155.93,1126,CAT #30,LAS CRUCES,NM,
12340,4/4/2025,REPFCE,18600,CAT SCALE,3735,1605.51,2129.49,57.01,155.93,1127,CAT #702,LAS CRUCES,NM,
12341,5/12/2025,REPFCE,5726,WEST END CAR WASH,4293.48,3019.68,1273.8,29.67,,DEFAULT,West End Car Wash,Perry,IA,
12346,4/2/2025,REPFCE,18600,CAT SCALE,3898.49,1605.51,2292.98,58.82,,268,CAT #790,COACHELLA,CA,
12347,4/6/2025,REPFCE,18600,CAT SCALE,3735,1605.51,2129.49,57.01,151.62,235,CAT #610,LORDSBURG,NM,
12348,4/4/2025,REPFCE,18600,CAT SCALE,1651,1026.71,624.29,37.81,251.73,245,CAT#1195,GRANTSVILLE,MD,
12350,4/9/2025,REPFCE,18600,CAT SCALE,13320,3938.84,9381.16,70.43,85.67,DEFAULT,CAT SCALE,WALCOTT,IA,
12352,4/8/2025,REPFCE,18600,CAT SCALE,3901.71,1605.51,2296.2,58.85,,863,CAT #754,WEED,CA,
12361,4/11/2025,REPFCE,18600,CAT SCALE,250.03,442.7,-192.67,-77.06,,954,CAT #483,BAKERSFIELD,CA,
12366,5/6/2025,REPFCE,18600,CAT SCALE,0,2210.08,-2210.08,,,1129,CAT #3418,MAGNA,UT,
12371,4/18/2025,REPFCE,18600,CAT SCALE,3890.93,1605.51,2285.42,58.74,,1130,CAT #2917,LAREDO,TX,
12373,5/7/2025,REPFCE,18600,CAT SCALE,3735,1605.51,2129.49,57.01,155.39,1131,CAT #1341,FELTON,DE,
12374,4/21/2025,REPFCE,18600,CAT SCALE,3735,1605.51,2129.49,57.01,155.93,457,CAT# 1724,CULLMAN,AL,
12383,4/28/2025,REPFCE,18600,CAT SCALE,3735,1605.51,2129.49,57.01,149.38,468,CAT #1822,GRAYSON,KY,
12387,4/28/2025,REPFCE,18600,CAT SCALE,3735,1605.51,2129.49,57.01,149.38,1132,CAT #1101,MEMPHIS,TN,
12388,4/28/2025,REPFCE,18600,CAT SCALE,3735,1605.51,2129.49,57.01,194.38,903,CAT #1198,HUDSON,CO,
12390,5/8/2025,REPFCE,18600,CAT SCALE,3586,1483.32,2102.68,58.64,,939,CAT #1431,CLIVE,IA,
12394,5/2/2025,REPFCE,18600,CAT SCALE,3735,1605.51,2129.49,57.01,149.38,937,CAT #1102,EUFAULA,OK,
12399,5/7/2025,REPFCE,18600,CAT SCALE,3735,1605.51,2129.49,57.01,160.1,1134,CAT #1354,EVERGREEN,AL,
12402,5/6/2025,REPFCE,18600,CAT SCALE,3735,1605.51,2129.49,57.01,137.94,1135,CAT #1391,OTTAWA,KS,
12403,5/16/2025,REPFCE,18600,CAT SCALE,3901.72,1605.51,2296.21,58.85,,567,CAT #1281,SALTON CITY,CA,
12428,5/29/2025,REPFCE,18600,CAT SCALE,3735,1605.51,2129.49,57.01,149.38,1140,CAT #1447,INDIANAPOLIS,IN,
12432,5/30/2025,REPFCE,18600,CAT SCALE,3884.38,1605.51,2278.87,58.67,,1141,CAT #1403,RUSSELLVILLE,AR,
12497,8/15/2025,REPFCE,6372,MINT PIERCING,985.29,760.83,224.46,22.78,,1,Mint piercing(ankeny),Ankeny,IA,
12574,9/26/2025,REPFCE,18600,CAT SCALE,3886.14,1605.51,2280.63,58.69,,442,CAT #2807,AMARILLO,TX,
,,REPFCE,,Product Totals,151340.84,65022.86,86317.98,57.04,3605.55,,,,,
,,,,,,,,,,,,,,
11364,4/10/2025,SRVCE,3192,WINDSTAR LINES  INC.,500.89,401.15,99.74,19.91,,DEFAULT,"WINDSTAR LINES, INC.",DES MOINES,IA,
12541,10/14/2025,SRVCE,5859,VOORHEES COMPANY,174.09,87.65,86.44,49.65,,4,MEMBERS 1ST COMMUNITY CREDIT UNION - BRAD VOORHEES,IOWA FALLS,IA,
SC8180,11/5/2024,SRVCE,6289,WESTOWN TAP,0,256.52,-256.52,,,DEFAULT,WESTOWN TAP,WEST DES MOINES,IA,
SC8204,11/27/2024,SRVCE,5504,AGI- ACCOUNTS PAYABLE,595,427.52,167.48,28.15,,2,TARGET- AGI,DES MOINES,IA,
SC8205,11/20/2024,SRVCE,5197,POWER LIFE YOGA,360,214.88,145.12,40.31,,DEFAULT,POWER LIFE YOGA,WEST DES MOINES,IA,
SC8211,11/27/2024,SRVCE,6178,MEMBERS 1ST CREDIT UNION,0,120.12,-120.12,,,4,MEMBERS 1ST CREDIT UNION,BOONE,IA,
SC8215,11/27/2024,SRVCE,6214,AMERICAN FAMILY INSURANCE,112.5,85.8,26.7,23.73,,DEFAULT,AMERICAN FAMILY INSURANCE,WAUKEE,IA,
SC8220,12/20/2024,SRVCE,3664,A1 CABINETS,0,85.8,-85.8,,,DEFAULT,A1 CABINETS,DES MOINES,IA,
SC8231,12/26/2024,SRVCE,3205,STRATUS,0,620.51,-620.51,,,61,WALMART - STRATUS UNLIMITED,AMES,IA,
SC8240,1/9/2025,SRVCE,3205,STRATUS,0,679.76,-679.76,,,61,WALMART - STRATUS UNLIMITED,AMES,IA,
