"06 NOV 2025","16:24:54","","","GROSS MARGIN BY SALESPERSON",
"","","","","PERIOD: 11/01/21 through 10/31/22",

"Invoice No","Inv Date","Prod Code","Cust No","Customer Name","Gross Sales","Total Cost","Gross Margin","GM %","Extra Charge","Salesperson #1","Comm Rate #1","Salesperson #2","Comm Rate #2","Salesperson #3","Comm Rate #3","Location No","Location Name","City","State",
"10603","03/22/22","MISC","5710","PENTA PARTNERS LLC","359.42","245.75","113.67","31.63","","JOEP","","","","","","5","PENTA PARTNERS, LLC","GRIMES","IA",
"10613","02/07/22","MISC","5367","PEDIATRIC CARDIOLOGY  P.C.","30.00","15.00","15.00","50.00","","JOEP","","","","","","DEFAULT","PEDIATRIC CARDIOLOGY, P.C.","DES MOINES","IA",
"10645","03/10/22","MISC","4887","ANGLO GROUP","652.50","440.61","211.89","32.47","","JOEP","","","","","","2","RICK MOSLEY HAIR - AVEDA","CLIVE","IA",
"10650-2","10/20/22","MISC","5786","ICON CONSTRUCTION  LLC","0.00","257.51","-257.51","","","JOEP","","","","","","1","REGENCY WEST 8 OFFICE PARK","WEST DES MOINES","IA",
"10655","03/15/22","MISC","5883","SILK ELEPHANT","121.86","83.71","38.15","31.31","","JOEP","","","","","","DEFAULT","SILK ELEPHANT","ANKENY","IA",
"10739","06/16/22","MISC","2883","BLAIR IMAGE ELEMENTS","200.00","0.00","200.00","100.00","","JOEP","","","","","","8","RUE 21","ALTOONA","IA",
"10752-1","06/30/22","MISC","3396","IOWA EVENTS CENTER","180.00","0.00","180.00","100.00","","JOEP","","","","","","DEFAULT","IOWA EVENTS CENTER","DES MOINES","IA",
"10764","06/06/22","MISC","5710","PENTA PARTNERS LLC","730.46","489.85","240.61","32.94","","JOEP","","","","","","DEFAULT","PENTA PARTNERS LLC","WEST DES MOINES","IA",
"10792","06/15/22","MISC","5710","PENTA PARTNERS LLC","211.14","129.53","81.61","38.65","","JOEP","","","","","","DEFAULT","PENTA PARTNERS LLC","WEST DES MOINES","IA",
"10799","07/09/22","MISC","6004","K. JOHNSON CONSTRUCTION","99.40","61.10","38.30","38.53","","JOEP","","","","","","DEFAULT","K. JOHNSON CONSTRUCTION","GRIMES","IA",
"10833","07/27/22","MISC","5970","EROSION WORX INC.","521.52","320.37","201.15","38.57","","JOEP","","","","","","DEFAULT","EROSION WORX INC","ELKHART","IA",
"10839","07/29/22","MISC","6013","HUBER GRADING INC.","1061.88","659.16","402.72","37.93","","JOEP","","","","","","DEFAULT","HUBER GRADING INC.","ELKHART","IA",
"10879","10/24/22","MISC","5910","LOF-XPRESS OIL CHANGE","4758.00","2490.58","2267.42","47.65","","JOEP","","","","","","DEFAULT","LOF-XPRESS OIL CHANGE","WAUKEE","IA",
"10950-1","10/12/22","MISC","6013","HUBER GRADING INC.","109.11","70.99","38.12","34.94","","JOEP","","","","","","DEFAULT","HUBER GRADING INC.","ELKHART","IA",
"SC7358","10/31/22","MISC","4555","DOWNING DEVELOPMENT  LTD.","61.96","34.20","27.76","44.80","","JOEP","","","","","","10","DOWNING DEVELOPMENT","WAUKEE","IA",
"","","MISC","","Product Totals","21108.16","12695.67","8412.49","39.85","0.00","JOEP",

"10528","05/31/22","MONMNT","5910","LOF-XPRESS OIL CHANGE","10244.00","6805.77","3438.23","33.56","","JOEP","","","","","","DEFAULT","LOF-XPRESS OIL CHANGE","WAUKEE","IA",
"10528","05/31/22","MONMNT","5910","LOF-XPRESS OIL CHANGE","71936.00","50209.50","21726.50","30.20","","JOEP","","","","","","DEFAULT","LOF-XPRESS OIL CHANGE","WAUKEE","IA",
"10650","09/20/22","MONMNT","5786","ICON CONSTRUCTION  LLC","0.00","1316.59","-1316.59","","505.23","JOEP","","","","","","1","REGENCY WEST 8 OFFICE PARK","WEST DES MOINES","IA",
"10650","09/20/22","MONMNT","5786","ICON CONSTRUCTION  LLC","76107.51","33498.12","42609.39","55.99","","JOEP","","","","","","1","REGENCY WEST 8 OFFICE PARK","WEST DES MOINES","IA",
"10650","09/20/22","MONMNT","5786","ICON CONSTRUCTION  LLC","17184.45","9256.29","7928.16","46.14","","JOEP","","","","","","1","REGENCY WEST 8 OFFICE PARK","WEST DES MOINES","IA",
"10750-1","10/11/22","MONMNT","5710","PENTA PARTNERS LLC","5217.00","3113.53","2103.47","40.32","","JOEP","","","","","","4","PENTA PARTNERS, LLC","CLIVE","IA",
"","","MONMNT","","Product Totals","180688.96","104199.80","76489.16","42.33","505.23","JOEP",

"10457-2","11/19/21","OUTS","33600","DALE TRAVIS ASSOCIATES  INC.","4997.89","3763.00","1234.89","24.71","","JOEP","","","","","","1","UBS","WEST DES MOINES","IA",
"","","OUTS","","Product Totals","4997.89","3763.00","1234.89","24.71","0.00","JOEP",

"10763","08/26/22","PLFORM","5107","ATLANTIC BOTTLING COCA-COLA","8914.29","5393.13","3521.16","39.50","","JOEP","","","","","","2","COCA-COLA CAFé ADVENTURELAND PARK","ALTOONA","IA",
"10763","08/26/22","PLFORM","5107","ATLANTIC BOTTLING COCA-COLA","4792.03","747.75","4044.28","84.40","","JOEP","","","","","","2","COCA-COLA CAFé ADVENTURELAND PARK","ALTOONA","IA",
"","","PLFORM","","Product Totals","13706.32","6140.88","7565.44","55.20","0.00","JOEP",

"10357","11/23/21","PRMT","5868","MAID-RITE","0.00","0.00","0.00","","","JOEP","","","","","","DEFAULT","MAID-RITE","OSKALOOSA","IA",
"10427","12/02/21","PRMT","5884","HERITAGE INTERIORS","0.00","58.00","-58.00","","","JOEP","","","","","","DEFAULT","HERITAGE INTERIORS","URBANDALE","IA",
"10438","11/22/21","PRMT","5888","R. MANE APOTHECARY","0.00","75.15","-75.15","","","JOEP","","","","","","DEFAULT","R. MANE APOTHECARY","DES MOINES","IA",
"10459","11/30/21","PRMT","5892","UHY","0.00","21.48","-21.48","","","JOEP","","","","","","DEFAULT","LWBJ","AMES","IA",
"10468","01/11/22","PRMT","5358","ALTOONA CHRISTIAN CHURCH","0.00","64.42","-64.42","","","JOEP","","","","","","DEFAULT","ALTOONA CHRISTIAN CHURCH","ALTOONA","IA",
"10479","01/03/22","PRMT","5883","SILK ELEPHANT","0.00","21.48","-21.48","","","JOEP","","","","","","DEFAULT","SILK ELEPHANT","ANKENY","IA",
"10480","11/09/21","PRMT","4957","IOWA WOLVES","0.00","64.42","-64.42","","1145.00","JOEP","","","","","","DEFAULT","IOWA WOLVES","DES MOINES","IA",
"10517","02/10/22","PRMT","5659","CHOICE CREATIVE SOLUTIONS","0.00","32.21","-32.21","","","JOEP","","","","","","1","VETERANS MEMORIAL COMMUNITY CHOICE- CHOICE CREATIVE SOLUTIONS","DES MOINES","IA",
"10526","02/17/22","PRMT","4254","LOF-XPRESS OIL CHANGE","0.00","32.21","-32.21","","","JOEP","","","","","","DEFAULT","LOF-XPRESS OIL CHANGE","AMES","IA",
"10527","02/28/22","PRMT","4227","LOF-XPRESS OIL CHANGE","0.00","389.94","-389.94","","","JOEP","","","","","","DEFAULT","LOF-XPRESS OIL CHANGE","ANKENY","IA",
"10528","05/31/22","PRMT","5910","LOF-XPRESS OIL CHANGE","0.00","867.14","-867.14","","380.00","JOEP","","","","","","DEFAULT","LOF-XPRESS OIL CHANGE","WAUKEE","IA",
"10549","01/28/22","PRMT","4114","REDEEMER BAPTIST CHURCH","0.00","330.51","-330.51","","","JOEP","","","","","","DEFAULT","REDEEMER BAPTIST CHURCH","NORWALK","IA",
"10562","03/24/22","PRMT","5923","GARDNER SIGNS INC","0.00","136.34","-136.34","","406.96","JOEP","","","","","","1","PROMEDICA","WEST DES MOINES","IA",
"10574","03/30/22","PRMT","5927","WSM INDUSTRIES","0.00","21.48","-21.48","","","JOEP","","","","","","DEFAULT","WSM INDUSTRIES","GRIMES","IA",
"10598","04/11/22","PRMT","35250","DES MOINES INTERNATIONAL AIRPO","0.00","182.51","-182.51","","","JOEP","","","","","","DEFAULT","DES MOINES INTERNATIONAL AIRPO","Des Moines","IA",
"10606","04/28/22","PRMT","5939","REVIVAL HEALTH CENTER","0.00","116.82","-116.82","","210.00","JOEP","","","","","","DEFAULT","REVIVAL HEALTH CENTER","CLIVE","IA",
"10609-1","05/24/22","PRMT","4230","PATTISON SIGN GROUP","0.00","64.42","-64.42","","62.00","JOEP","","","","","","5","FIRSTONSITE","DES MOINES","IA",
"10620","08/24/22","PRMT","119350","IOWA EVENT CENTER / SPECTRA VENU MANAGEMENT","150.00","182.51","-32.51","-21.67","","JOEP","","","","","","DEFAULT","VETERANS MEMORIAL AUDITORIUM","Des Moines","IA",
"10621","05/06/22","PRMT","5942","CRESCENT ELECTRIC SUPPLY COMPANY","0.00","64.42","-64.42","","","JOEP","","","","","","DEFAULT","CRESCENT ELECTRIC SUPPLY COMPANY","ALTOONA","IA",
"10629","02/17/22","PRMT","4958","PRIDE SIGNS","0.00","0.00","0.00","","","JOEP","","","","","","5","TARGET","WEST DES MOINES","IA",
"10690","09/30/22","PRMT","5385","HONKAMP KRUEGER & CO  P.C.","0.00","32.21","-32.21","","","JOEP","","","","","","DEFAULT","HONKAMP KRUEGER & CO, P.C.","WAUKEE","IA",
"10700","05/19/22","PRMT","5966","EXCEL NUTRITION","0.00","42.94","-42.94","","","JOEP","","","","","","DEFAULT","EXCEL NUTRITION","BONDURANT","IA",
"10727","06/03/22","PRMT","5892","UHY","0.00","0.00","0.00","","","JOEP","","","","","","DEFAULT","LWBJ","AMES","IA",
"10737","08/30/22","PRMT","5388","MED PHARM IOWA","0.00","64.42","-64.42","","","JOEP","","","","","","1","Bud & Mary´s Cannabis Dispensary","WINDSOR HEIGHTS","IA",
"10739","06/16/22","PRMT","2883","BLAIR IMAGE ELEMENTS","150.00","0.00","150.00","100.00","","JOEP","","","","","","8","RUE 21","ALTOONA","IA",
"10750-1","10/11/22","PRMT","5710","PENTA PARTNERS LLC","0.00","42.94","-42.94","","250.00","JOEP","","","","","","4","PENTA PARTNERS, LLC","CLIVE","IA",
"10751","08/24/22","PRMT","5983","HANIGAN LAW GROUP  PLC","0.00","42.94","-42.94","","185.00","JOEP","","","","","","DEFAULT","HANIGAN & LOGAN, LLP","DES MOINES","IA",
"10756","08/04/22","PRMT","5986","MOD-ISH SALON + SUITES","0.00","42.94","-42.94","","","JOEP","","","","","","DEFAULT","MOD-ISH SALON + SUITES","WEST DES MOINES","IA",
"10786","08/30/22","PRMT","5998","DEWEY DODGE CHRYSLER JEEP","0.00","85.88","-85.88","","","JOEP","","","","","","DEFAULT","DEWEY DODGE CHRYSLER JEEP","ANKENY","IA",
"10787-1","07/31/22","PRMT","2382","JTN EAST LLC","0.00","0.00","0.00","","","JOEP","","","","","","1","MARINE CORPS CAREER CENTER","OSCEOLA","IA",
"10818","09/25/22","PRMT","6008","ROOTED FAMILY CHIROPRACTIC","0.00","0.00","0.00","","","JOEP","","","","","","DEFAULT","ROOTED FAMILY CHIROPRACTIC","BONDURANT","IA",
"10843","09/16/22","PRMT","6015","TRUSTPOINT","0.00","42.94","-42.94","","","JOEP","","","","","","DEFAULT","SCHNURR & COMPANY, LLP","BONDURANT","IA",
"10844","08/17/22","PRMT","6009","MANAGEMENT PROFESSIONALS  INC. A DIVISION OF R & R REALTY GROUP","0.00","21.48","-21.48","","","JOEP","","","","","","2","BUYERS REALTY, INC.","WEST DES MOINES","IA",
"10863","09/29/22","PRMT","6020","PURPLE DOOR HOME DECOR","0.00","42.94","-42.94","","294.85","JOEP","","","","","","DEFAULT","PURPLE DOOR HOME DECOR","WEST DES MOINES","IA",
"10877","08/31/22","PRMT","5080","AVAILA BANK","0.00","0.00","0.00","","","JOEP","","","","","","DEFAULT","AVAILA BANK","POCAHONTAS","IA",
"10937","10/10/22","PRMT","4454","SIGNAGE SOLUTIONS","150.00","79.39","70.61","47.07","228.95","JOEP","","","","","","2","IDEAL IMAGE - SIGNAGE SOLUTIONS","WEST DES MOINES","IA",
"","","PRMT","","Product Totals","450.00","3266.48","-2816.48","-625.88","3162.76","JOEP",

"10459","11/30/21","REPFCE","5892","UHY","2218.30","1213.61","1004.69","45.29","","JOEP","","","","","","DEFAULT","LWBJ","AMES","IA",
"10526","02/17/22","REPFCE","4254","LOF-XPRESS OIL CHANGE","1433.67","773.38","660.29","46.06","","JOEP","","","","","","DEFAULT","LOF-XPRESS OIL CHANGE","AMES","IA",
"10570","02/23/22","REPFCE","5876","HAWKEYE MOLDING COMPANY INC","0.00","45.59","-45.59","","","JOEP","","","","","","DEFAULT","HAWKEYE MOLDING COMPANY INC","ROLAND","IA",
"10570","02/23/22","REPFCE","5876","HAWKEYE MOLDING COMPANY INC","4246.63","2431.03","1815.60","42.75","","JOEP","","","","","","DEFAULT","HAWKEYE MOLDING COMPANY INC","ROLAND","IA",
"10620-2","10/11/22","REPFCE","119350","IOWA EVENT CENTER / SPECTRA VENU MANAGEMENT","11196.84","7841.57","3355.27","29.97","","JOEP","","","","","","DEFAULT","VETERANS MEMORIAL AUDITORIUM","Des Moines","IA",
"10670","05/03/22","REPFCE","5798","AVAILA BANK","911.46","205.82","705.64","77.42","","JOEP","","","","","","DEFAULT","AVAILA BANK","WEBSTER CITY","IA",
"10670","05/03/22","REPFCE","5798","AVAILA BANK","316.95","635.21","-318.26","-100.41","","JOEP","","","","","","DEFAULT","AVAILA BANK","WEBSTER CITY","IA",
"10690","09/30/22","REPFCE","5385","HONKAMP KRUEGER & CO  P.C.","1165.49","502.71","662.78","56.87","240.00","JOEP","","","","","","DEFAULT","HONKAMP KRUEGER & CO, P.C.","WAUKEE","IA",
"10690","09/30/22","REPFCE","5385","HONKAMP KRUEGER & CO  P.C.","1196.43","507.49","688.94","57.58","","JOEP","","","","","","DEFAULT","HONKAMP KRUEGER & CO, P.C.","WAUKEE","IA",
"10727","06/03/22","REPFCE","5892","UHY","1527.08","609.43","917.65","60.09","","JOEP","","","","","","DEFAULT","LWBJ","AMES","IA",
"10785","07/14/22","REPFCE","4555","DOWNING DEVELOPMENT  LTD.","328.32","173.80","154.52","47.06","","JOEP","","","","","","DEFAULT","DOWNING DEVELOPMENT, LTD.","POLK CITY","IA",
"10809","08/09/22","REPFCE","4227","LOF-XPRESS OIL CHANGE","3069.78","1662.81","1406.97","45.83","","JOEP","","","","","","DEFAULT","LOF-XPRESS OIL CHANGE","ANKENY","IA",
"","","REPFCE","","Product Totals","27610.95","16602.45","11008.50","39.87","240.00","JOEP",

"10844","08/17/22","RTLT","6009","MANAGEMENT PROFESSIONALS  INC. A DIVISION OF R & R REALTY GROUP","4196.73","1452.29","2744.44","65.39","265.87","JOEP","","","","","","2","BUYERS REALTY, INC.","WEST DES MOINES","IA",
"","","RTLT","","Product Totals","4196.73","1452.29","2744.44","65.39","265.87","JOEP",

"10357","11/23/21","SRVCE","5868","MAID-RITE","656.40","243.10","413.30","62.96","","JOEP","","","","","","DEFAULT","MAID-RITE","OSKALOOSA","IA",
"10366","01/11/22","SRVCE","5497","DES MOINES PUBLIC SCHOOLS / FACILITY SERVICES","90.00","45.59","44.41","49.34","","JOEP","","","","","","7","CAPITAL VIEW ELEMENTARY SCHOLL","DES MOINES","IA",
"10367","01/07/22","SRVCE","5497","DES MOINES PUBLIC SCHOOLS / FACILITY SERVICES","1281.17","811.08","470.09","36.69","","JOEP","","","","","","8","STUDEBAKER ELEMENTARY SCHOOL","DES MOINES","IA",
"10459","11/30/21","SRVCE","5892","UHY","351.54","87.89","263.65","75.00","","JOEP","","","","","","DEFAULT","LWBJ","AMES","IA",
"10526","02/17/22","SRVCE","4254","LOF-XPRESS OIL CHANGE","650.80","280.51","370.29","56.90","","JOEP","","","","","","DEFAULT","LOF-XPRESS OIL CHANGE","AMES","IA",
"10526","02/17/22","SRVCE","4254","LOF-XPRESS OIL CHANGE","2321.80","0.00","2321.80","100.00","","JOEP","","","","","","DEFAULT","LOF-XPRESS OIL CHANGE","AMES","IA",
"10526","02/17/22","SRVCE","4254","LOF-XPRESS OIL CHANGE","397.99","175.99","222.00","55.78","","JOEP","","","","","","DEFAULT","LOF-XPRESS OIL CHANGE","AMES","IA",
"10526","02/17/22","SRVCE","4254","LOF-XPRESS OIL CHANGE","175.74","3.80","171.94","97.84","","JOEP","","","","","","DEFAULT","LOF-XPRESS OIL CHANGE","AMES","IA",
"10526","02/17/22","SRVCE","4254","LOF-XPRESS OIL CHANGE","493.57","0.00","493.57","100.00","","JOEP","","","","","","DEFAULT","LOF-XPRESS OIL CHANGE","AMES","IA",
"10527","02/28/22","SRVCE","4227","LOF-XPRESS OIL CHANGE","4267.34","2168.76","2098.58","49.18","","JOEP","","","","","","DEFAULT","LOF-XPRESS OIL CHANGE","ANKENY","IA",
"10527","02/28/22","SRVCE","4227","LOF-XPRESS OIL CHANGE","2229.37","0.00","2229.37","100.00","","JOEP","","","","","","DEFAULT","LOF-XPRESS OIL CHANGE","ANKENY","IA",
"10527","02/28/22","SRVCE","4227","LOF-XPRESS OIL CHANGE","761.40","0.00","761.40","100.00","","JOEP","","","","","","DEFAULT","LOF-XPRESS OIL CHANGE","ANKENY","IA",
"10527","02/28/22","SRVCE","4227","LOF-XPRESS OIL CHANGE","448.03","0.00","448.03","100.00","","JOEP","","","","","","DEFAULT","LOF-XPRESS OIL CHANGE","ANKENY","IA",
"10662","05/03/22","SRVCE","5891","R&R REALTY GROUP","137.04","94.48","42.56","31.06","","JOEP","","","","","","2","AMERIGROUP AN ANTHEM COMPANY","WEST DES MOINES","IA",
"10726","04/28/22","SRVCE","4319","GREATER IOWA CREDIT UNION","862.27","294.46","567.81","65.85","","JOEP","","","","","","DEFAULT","GREATER IOWA CREDIT UNION","AMES","IA",
"10783","08/23/22","SRVCE","5997","FARM & HOME","3861.96","1351.47","2510.49","65.01","","JOEP","","","","","","DEFAULT","FARM & HOME","OSCEOLA","IA",
"10877","08/31/22","SRVCE","5080","AVAILA BANK","221.23","533.72","-312.49","-141.25","","JOEP","","","","","","DEFAULT","AVAILA BANK","POCAHONTAS","IA",
"10918","09/30/22","SRVCE","6032","ISN","361.52","84.25","277.27","76.70","","JOEP","","","","","","DEFAULT","ISN","GRIMES","IA",
"SC6820","01/18/22","SRVCE","3353","BUZZARD BILLY'S RESTAURANT","228.98","104.08","124.90","54.55","","JOEP","","","","","","DEFAULT","BUZZARD BILLY´S RESTAURANT","DES MOINES","IA",
"SC6906","11/10/21","SRVCE","3807","SHOTGUN BETTY'S COUNTRY ROCK BAR","235.00","141.18","93.82","39.92","","JOEP","","","","","","DEFAULT","SHOTGUN BETTY´S COUNTRY ROCK BAR","WEST DES MOINES","IA",
"SC6933","11/22/21","SRVCE","3991","STOWERS & NELSEN","148.74","99.03","49.71","33.42","","JOEP","","","","","","DEFAULT","STOWERS & SARCONE","WEST DES MOINES","IA",
"SC6945","11/30/21","SRVCE","5913","PENTA PARTNERS","101.52","53.41","48.11","47.39","","JOEP","","","","","","DEFAULT","PENTA PARTNERS","DES MOINES","IA",
"SC6953","12/06/21","SRVCE","5849","PYRAMID MASONRY","412.68","278.31","134.37","32.56","","JOEP","","","","","","DEFAULT","PYRAMID MASONRY","DES MOINES","IA",
"SC6966","05/26/22","SRVCE","3237","BOB BROWN CHEVROLET","823.58","529.07","294.51","35.76","","JOEP","","","","","","DEFAULT","BOB BROWN CHEVROLET","URBANDALE","IA",
"SC6969","12/30/21","SRVCE","35250","DES MOINES INTERNATIONAL AIRPO","177.54","43.94","133.60","75.25","","JOEP","","","","","","DEFAULT","DES MOINES INTERNATIONAL AIRPO","Des Moines","IA",
"SC6995","01/07/22","SRVCE","4254","LOF-XPRESS OIL CHANGE","135.00","91.18","43.82","32.46","","JOEP","","","","","","DEFAULT","LOF-XPRESS OIL CHANGE","AMES","IA",
"SC7016","04/09/22","SRVCE","4958","PRIDE SIGNS","75.00","21.48","53.52","71.36","","JOEP","","","","","","3","TARGET #1791","URBANDALE","IA",
"SC7045","05/10/22","SRVCE","5033","TIME O MATIC- WATCHFIRE","1462.50","1033.21","429.29","29.35","","JOEP","","","","","","3","SUCCESS BANK - WATCHFIRE","BLOOMFIELD","IA",
"SC7048","02/25/22","SRVCE","5380","AVAILA BANK","315.00","212.73","102.27","32.47","","JOEP","","","","","","DEFAULT","AVAILA BANK","NEVADA","IA",
"SC7053","02/25/22","SRVCE","4520","THE KATHEDRAL","223.11","148.52","74.59","33.43","","JOEP","","","","","","DEFAULT","THE KATHEDRAL","DES MOINES","IA",
"SC7055","02/28/22","SRVCE","4254","LOF-XPRESS OIL CHANGE","254.18","166.95","87.23","34.32","","JOEP","","","","","","DEFAULT","LOF-XPRESS OIL CHANGE","AMES","IA",
"SC7057","02/28/22","SRVCE","5946","THE BREAKFAST CLUB","0.00","120.12","-120.12","","","JOEP","","","","","","DEFAULT","THE BREAKFAST CLUB","WEST DES MOINES","IA",
"SC7070","03/23/22","SRVCE","35250","DES MOINES INTERNATIONAL AIRPO","460.84","299.71","161.13","34.96","","JOEP","","","","","","DEFAULT","DES MOINES INTERNATIONAL AIRPO","Des Moines","IA",
"SC7072","03/10/22","SRVCE","3237","BOB BROWN CHEVROLET","90.00","45.59","44.41","49.34","","JOEP","","","","","","DEFAULT","BOB BROWN CHEVROLET","URBANDALE","IA",
"SC7080","03/14/22","SRVCE","5380","AVAILA BANK","225.00","121.55","103.45","45.98","","JOEP","","","","","","DEFAULT","AVAILA BANK","NEVADA","IA",
"SC7091","03/23/22","SRVCE","5622","LOVING CUP  LLC- DBA: SCOOTER'S COFFEE","112.50","75.96","36.54","32.48","","JOEP","","","","","","1","SCOOTER´S COFFEE","WINDSOR HEIGHTS","IA",
"SC7098","03/29/22","SRVCE","3991","STOWERS & NELSEN","106.67","64.48","42.19","39.55","","JOEP","","","","","","DEFAULT","STOWERS & SARCONE","WEST DES MOINES","IA",
"SC7105","05/04/22","SRVCE","3807","SHOTGUN BETTY'S COUNTRY ROCK BAR","640.00","581.79","58.21","9.10","","JOEP","","","","","","DEFAULT","SHOTGUN BETTY´S COUNTRY ROCK BAR","WEST DES MOINES","IA",
"SC7108","04/14/22","SRVCE","5902","CITY OF HALBUR","0.00","1588.24","-1588.24","","","JOEP","","","","","","DEFAULT","CITY OF HALBUR","HALBUR","IA",
"SC7120","04/20/22","SRVCE","4909","CHARTER BANK","98.66","34.20","64.46","65.34","","JOEP","","","","","","DEFAULT","CHARTER BANK","JOHNSTON","IA",
"SC7122","05/09/22","SRVCE","3807","SHOTGUN BETTY'S COUNTRY ROCK BAR","0.00","45.59","-45.59","","","JOEP","","","","","","DEFAULT","SHOTGUN BETTY´S COUNTRY ROCK BAR","WEST DES MOINES","IA",
"SC7134","05/20/22","SRVCE","5498","AVAILA BANK","253.76","167.86","85.90","33.85","","JOEP","","","","","","DEFAULT","AVAILA BANK","ANKENY","IA",
"SC7176","05/26/22","SRVCE","3353","BUZZARD BILLY'S RESTAURANT","135.00","91.18","43.82","32.46","","JOEP","","","","","","DEFAULT","BUZZARD BILLY´S RESTAURANT","DES MOINES","IA",
"SC7179","05/31/22","SRVCE","5798","AVAILA BANK","0.00","167.14","-167.14","","","JOEP","","","","","","DEFAULT","AVAILA BANK","WEBSTER CITY","IA",
"SC7196","06/16/22","SRVCE","5798","AVAILA BANK","0.00","121.55","-121.55","","","JOEP","","","","","","DEFAULT","AVAILA BANK","WEBSTER CITY","IA",
"SC7197","06/08/22","SRVCE","2460","DOWNING INC.","0.00","167.14","-167.14","","","JOEP","","","","","","14","GRIMES DENTAL GROUP","GRIMES","IA",
"SC7201","06/20/22","SRVCE","2607","WOODWARD YOUTH CORPORATION","0.00","91.18","-91.18","","","JOEP","","","","","","DEFAULT","WOODWARD ACADEMY","WOODWARD","IA",
"SC7220","06/30/22","SRVCE","5902","CITY OF HALBUR","0.00","167.14","-167.14","","","JOEP","","","","","","DEFAULT","CITY OF HALBUR","HALBUR","IA",
"SC7223","07/09/22","SRVCE","5910","LOF-XPRESS OIL CHANGE","0.00","107.62","-107.62","","","JOEP","","","","","","DEFAULT","LOF-XPRESS OIL CHANGE","WAUKEE","IA",
"SC7227","07/14/22","SRVCE","5910","LOF-XPRESS OIL CHANGE","0.00","288.69","-288.69","","","JOEP","","","","","","DEFAULT","LOF-XPRESS OIL CHANGE","WAUKEE","IA",
"SC7229","07/11/22","SRVCE","2206","WOODWARD RESOURCE CENTER","0.00","106.36","-106.36","","","JOEP","","","","","","DEFAULT","WOODWARD RESOURCE CENTER","WOODWARD","IA",
"SC7231","07/14/22","SRVCE","5883","SILK ELEPHANT","217.06","143.81","73.25","33.75","","JOEP","","","","","","DEFAULT","SILK ELEPHANT","ANKENY","IA",
"SC7255","08/05/22","SRVCE","5910","LOF-XPRESS OIL CHANGE","0.00","121.55","-121.55","","","JOEP","","","","","","DEFAULT","LOF-XPRESS OIL CHANGE","WAUKEE","IA",
"SC7276","09/13/22","SRVCE","4254","LOF-XPRESS OIL CHANGE","183.29","53.31","129.98","70.91","","JOEP","","","","","","DEFAULT","LOF-XPRESS OIL CHANGE","AMES","IA",
"SC7279","08/31/22","SRVCE","4454","SIGNAGE SOLUTIONS","250.00","0.00","250.00","100.00","","JOEP","","","","","","2","IDEAL IMAGE - SIGNAGE SOLUTIONS","WEST DES MOINES","IA",
"SC7280","09/05/22","SRVCE","5910","LOF-XPRESS OIL CHANGE","0.00","64.35","-64.35","","","JOEP","","","","","","DEFAULT","LOF-XPRESS OIL CHANGE","WAUKEE","IA",
"SC7282","08/30/22","SRVCE","4254","LOF-XPRESS OIL CHANGE","270.00","193.06","76.94","28.50","","JOEP","","","","","","DEFAULT","LOF-XPRESS OIL CHANGE","AMES","IA",
"SC7285","09/20/22","SRVCE","5910","LOF-XPRESS OIL CHANGE","0.00","128.71","-128.71","","","JOEP","","","","","","DEFAULT","LOF-XPRESS OIL CHANGE","WAUKEE","IA",
"SC7287","08/31/22","SRVCE","4857","SIAM TABLE (FORMERLY THAI FLAVORS)","230.71","163.69","67.02","29.05","","JOEP","","","","","","DEFAULT","SIAM TABLE (FORMERLY THAI FLAVORS)","ANKENY","IA",
"SC7291","09/10/22","SRVCE","5910","LOF-XPRESS OIL CHANGE","389.23","264.70","124.53","31.99","","JOEP","","","","","","DEFAULT","LOF-XPRESS OIL CHANGE","WAUKEE","IA",
"SC7314","09/26/22","SRVCE","4857","SIAM TABLE (FORMERLY THAI FLAVORS)","90.00","80.45","9.55","10.61","","JOEP","","","","","","DEFAULT","SIAM TABLE (FORMERLY THAI FLAVORS)","ANKENY","IA",
"SC7316","10/12/22","SRVCE","6008","ROOTED FAMILY CHIROPRACTIC","0.00","569.46","-569.46","","","JOEP","","","","","","DEFAULT","ROOTED FAMILY CHIROPRACTIC","BONDURANT","IA",
"SC7319","10/05/22","SRVCE","5910","LOF-XPRESS OIL CHANGE","0.00","128.73","-128.73","","","JOEP","","","","","","DEFAULT","LOF-XPRESS OIL CHANGE","WAUKEE","IA",
"SC7329","10/10/22","SRVCE","5710","PENTA PARTNERS LLC","270.41","156.27","114.14","42.21","","JOEP","","","","","","6","MOD-ISH SALON + SUITES","WEST DES MOINES","IA",
"SC7330","10/05/22","SRVCE","5978","K JOHNSON CONSTRUCTION","175.25","102.94","72.31","41.26","","JOEP","","","","","","3","JIFFY LUBE","GRIMES","IA",
"SC7334","10/12/22","SRVCE","5978","K JOHNSON CONSTRUCTION","137.86","70.99","66.87","48.51","","JOEP","","","","","","4","PENTA PARTNERS, LLC","BONDURANT","IA",
"SC7353","10/25/22","SRVCE","4909","CHARTER BANK","90.00","32.18","57.82","64.24","","JOEP","","","","","","DEFAULT","CHARTER BANK","JOHNSTON","IA",
"SC7358","10/31/22","SRVCE","4555","DOWNING DEVELOPMENT  LTD.","68.81","37.62","31.19","45.33","","JOEP","","","","","","10","DOWNING DEVELOPMENT","WAUKEE","IA",
