"06 NOV 2025","16:24:25","","","GROSS MARGIN BY SALESPERSON",
"","","","","PERIOD: 11/01/22 through 10/31/23",

"Invoice No","Inv Date","Prod Code","Cust No","Customer Name","Gross Sales","Total Cost","Gross Margin","GM %","Extra Charge","Salesperson #1","Comm Rate #1","Salesperson #2","Comm Rate #2","Salesperson #3","Comm Rate #3","Location No","Location Name","City","State",
"10974","01/27/23","PRMT","6043","PEDDICORD WHARTON LLP","0.00","45.36","-45.36","","","JOEP","","","","","","DEFAULT","PEDDICORD WHARTON LLP","WEST DES MOINES","IA",
"11003-1","01/05/23","PRMT","6054","WB REALTY CO.","0.00","68.04","-68.04","","","JOEP","","","","","","DEFAULT","WB REALTY CO.","CLIVE","IA",
"11029","01/12/23","PRMT","6062","WORLD CLASS LIQUOR AND TOBACCO","0.00","0.00","0.00","","","JOEP","","","","","","DEFAULT","WORLD CLASS LIQUOR AND TOBACCO","BONDURANT","IA",
"11029","01/12/23","PRMT","6062","WORLD CLASS LIQUOR AND TOBACCO","0.00","45.36","-45.36","","","JOEP","","","","","","DEFAULT","WORLD CLASS LIQUOR AND TOBACCO","BONDURANT","IA",
"11033","03/17/23","PRMT","6063","INNOVATION REFUNDS","0.00","68.03","-68.03","","304.18","JOEP","","","","","","DEFAULT","INNOVATION REFUNDS","WEST DES MOINES","IA",
"11035","03/09/23","PRMT","6064","PIROS SIGNS","0.00","68.06","-68.06","","","JOEP","","","","","","1","EQUIFAX","WEST DES MOINES","IA",
"11039","02/15/23","PRMT","6065","X GOLF","0.00","113.42","-113.42","","","JOEP","","","","","","DEFAULT","X GOLF","WEST DES MOINES","IA",
"11049","03/06/23","PRMT","5381","AVAILA BANK","0.00","68.03","-68.03","","","JOEP","","","","","","DEFAULT","AVAILA BANK","HOLSTEIN","IA",
"11054","02/22/23","PRMT","6067","BEER CAN ALLEY","0.00","45.36","-45.36","","","JOEP","","","","","","DEFAULT","BEER CAN ALLEY","DES MOINES","IA",
"11075","06/16/23","PRMT","6071","GRAY'S LAKE APARTMENTS - AXIOM","0.00","91.20","-91.20","","","JOEP","","","","","","DEFAULT","GRAY´S LAKE APARTMENTS - AXIOM","DES MOINES","IA",
"11082","08/11/23","PRMT","6073","CLOUD CONTENTS","0.00","68.04","-68.04","","210.19","JOEP","","","","","","DEFAULT","CLOUD CONTENTS","DES MOINES","IA",
"11109","06/23/23","PRMT","3461","AURORA SIGN CO.","0.00","68.03","-68.03","","685.32","JOEP","","","","","","15","OAK STREET HEALTH","DES MOINES","IA",
"11125","04/27/23","PRMT","5659","CHOICE CREATIVE SOLUTIONS","0.00","0.00","0.00","","","JOEP","","","","","","1","VETERANS MEMORIAL COMMUNITY CHOICE- CHOICE CREATIVE SOLUTIONS","DES MOINES","IA",
"11132","05/03/23","PRMT","5998","DEWEY DODGE CHRYSLER JEEP","0.00","113.39","-113.39","","","JOEP","","","","","","DEFAULT","DEWEY DODGE CHRYSLER JEEP","ANKENY","IA",
"11136","03/29/23","PRMT","5714","ASSOCIATED INTEGRATED SUPPLY CHAIN SOLUTIONS","0.00","79.39","-79.39","","","JOEP","","","","","","DEFAULT","ASSOCIATED INTEGRATED SUPPLY CHAIN SOLUTIONS","URBANDALE","IA",
"11168","05/02/23","PRMT","6085","ELITE EYE CARE","0.00","68.03","-68.03","","","JOEP","","","","","","DEFAULT","ELITE EYE CARE","NORWALK","IA",
"11177","04/17/23","PRMT","4060","IMAGE ONE INDUSTRIES  INC","0.00","31.86","-31.86","","","JOEP","","","","","","11","COLE HAAN - IMAGE ONE","ALTOONA","IA",
"11190","08/02/23","PRMT","6092","BUTZKE BURCH CONSTRUCTION","0.00","0.00","0.00","","","JOEP","","","","","","1","WAUKEE WEST HICKMAN RETAIL - BUTZKE BURCH CONSTRUCTION","WAUKEE","IA",
"11214","04/28/23","PRMT","5710","PENTA PARTNERS LLC","0.00","45.36","-45.36","","200.00","JOEP","","","","","","8","PENTA PARTNERS","GRIMES","IA",
"11240","06/07/23","PRMT","6107","FLAMING WOK","0.00","79.39","-79.39","","","JOEP","","","","","","DEFAULT","FLAMING WOK","BONDURANT","IA",
"11243","07/25/23","PRMT","4230","PATTISON SIGN GROUP","150.00","719.26","-569.26","-379.51","200.00","JOEP","","","","","","6","BLUE COMPASS RV - PATTISON SIGN GROUP","ALTOONA","IA",
"11270","06/26/23","PRMT","3030","SUCCESS BANK","0.00","0.00","0.00","","","JOEP","","","","","","2","SUCCESS BANK","SEYMOUR","IA",
"11296","06/28/23","PRMT","4359","PIONEER","0.00","68.04","-68.04","","","JOEP","","","","","","1","Pioneer","DALLAS CENTER","IA",
"11298","06/30/23","PRMT","6123","AVAILA BANK","0.00","0.00","0.00","","","JOEP","","","","","","DEFAULT","AVAILA BANK","COON RAPIDS","IA",
"11307","06/23/23","PRMT","3205","STRATUS","0.00","45.36","-45.36","","308.48","JOEP","","","","","","54","CHASE BANK - STRATUS","WEST DES MOINES","IA",
"11315","07/06/23","PRMT","6131","WAUKEE MASSAGE SPA","0.00","45.36","-45.36","","","JOEP","","","","","","DEFAULT","WAUKEE MASSAGE SPA","WAUKEE","IA",
"11326","08/15/23","PRMT","5320","CITY OF DES MOINES REAL ESTATE DIVISION","150.00","0.00","150.00","100.00","","JOEP","","","","","","6","FLEUR PET HOSPITAL - CITY OF DES MOINES","DES MOINES","IA",
"11341","09/05/23","PRMT","6136","SOLACE DENTAL","0.00","45.36","-45.36","","","JOEP","","","","","","DEFAULT","SOLACE DENTAL","URBANDALE","IA",
"11344","10/04/23","PRMT","77600","MUNRO CONSTRUCTION","0.00","45.36","-45.36","","","JOEP","","","","","","3","IOWA VETERINARY SPECIALTIES - MUNRO","DES MOINES","IA",
"11416","08/24/23","PRMT","55500","HUXLEY PHYSICAL THERAPY","0.00","0.00","0.00","","","JOEP","","","","","","DEFAULT","HUXLEY PHYSICAL THERAPY","Huxley","IA",
"11435","08/31/23","PRMT","5320","CITY OF DES MOINES REAL ESTATE DIVISION","0.00","0.00","0.00","","","JOEP","","","","","","7","OLD WEST MEXICAN RESTURANT - CITY OF DSM","DES MOINES","IA",
"11450","10/18/23","PRMT","6152","EXEMPLAR CARE","0.00","188.92","-188.92","","253.00","JOEP","","","","","","DEFAULT","EXEMPLAR CARE","ANKENY","IA",
"11494","10/23/23","PRMT","4957","IOWA WOLVES","0.00","22.68","-22.68","","","JOEP","","","","","","DEFAULT","IOWA WOLVES","DES MOINES","IA",
"11500","10/31/23","PRMT","6161","SMITH + CO FINANCIAL","0.00","69.97","-69.97","","185.00","JOEP","","","","","","DEFAULT","SMITH + FRIEBERG FINANCIAL","DES MOINES","IA",
"11524","10/12/23","PRMT","3205","STRATUS","150.00","47.29","102.71","68.47","50.00","JOEP","","","","","","55","SHERWIN WILLIAMS - STRATUS","WAUKEE","IA",
"","","PRMT","","Product Totals","585.00","2751.55","-2166.55","-370.35","2747.91","JOEP",

"11011","04/17/23","PYLON","5745","RUETER'S EQUIPMENT","10072.85","6929.39","3143.46","31.21","386.00","JOEP","","","","","","DEFAULT","RUETER´S EQUIPMENT","ELKHART","IA",
"11326","08/15/23","PYLON","5320","CITY OF DES MOINES REAL ESTATE DIVISION","638.32","467.50","170.82","26.76","67.00","JOEP","","","","","","6","FLEUR PET HOSPITAL - CITY OF DES MOINES","DES MOINES","IA",
"11435","08/31/23","PYLON","5320","CITY OF DES MOINES REAL ESTATE DIVISION","1343.81","948.52","395.29","29.42","216.32","JOEP","","","","","","7","OLD WEST MEXICAN RESTURANT - CITY OF DSM","DES MOINES","IA",
"11436","09/05/23","PYLON","5320","CITY OF DES MOINES REAL ESTATE DIVISION","1373.14","770.66","602.48","43.88","","JOEP","","","","","","8","AIR LANES BOWLING - CITY OF DES MOINES","DES MOINES","IA",
"11437","08/31/23","PYLON","5320","CITY OF DES MOINES REAL ESTATE DIVISION","1195.81","711.99","483.82","40.46","","JOEP","","","","","","9","GOODYEAR - CITY OF DES MOINES","DES MOINES","IA",
"","","PYLON","","Product Totals","14623.93","9828.06","4795.87","32.79","669.32","JOEP",

"10920-1","01/25/23","REPFCE","6035","YANGA TIRE SHOP 4","0.00","0.00","0.00","","","JOEP","","","","","","DEFAULT","YANGA TIRE SHOP 4","DES MOINES","IA",
"10975","11/18/22","REPFCE","5710","PENTA PARTNERS LLC","763.23","486.35","276.88","36.28","","JOEP","","","","","","7","PENTA PARTNERS, LLC","ANKENY","IA",
"11039","02/15/23","REPFCE","6065","X GOLF","428.27","133.17","295.10","68.91","","JOEP","","","","","","DEFAULT","X GOLF","WEST DES MOINES","IA",
"11216","06/12/23","REPFCE","6103","CHUBBY FOODS","4189.11","2541.30","1647.81","39.34","","JOEP","","","","","","DEFAULT","CHUBBY FOODS","MADISON","KS",
"11299","06/09/23","REPFCE","6124","SMOOTHIE KING","789.28","477.09","312.19","39.55","","JOEP","","","","","","DEFAULT","SMOOTHIE KING","ANKENY","IA",
"11315","07/06/23","REPFCE","6131","WAUKEE MASSAGE SPA","1587.73","1093.51","494.22","31.13","200.00","JOEP","","","","","","DEFAULT","WAUKEE MASSAGE SPA","WAUKEE","IA",
"11351","07/26/23","REPFCE","4254","LOF-XPRESS OIL CHANGE","1546.16","573.92","972.24","62.88","","JOEP","","","","","","DEFAULT","LOF-XPRESS OIL CHANGE","AMES","IA",
"11416","08/24/23","REPFCE","55500","HUXLEY PHYSICAL THERAPY","940.82","559.20","381.62","40.56","","JOEP","","","","","","DEFAULT","HUXLEY PHYSICAL THERAPY","Huxley","IA",
"","","REPFCE","","Product Totals","10244.60","5864.54","4380.06","42.75","200.00","JOEP",

"11003-1","01/05/23","RTLT","6054","WB REALTY CO.","2626.46","1545.15","1081.31","41.17","250.00","JOEP","","","","","","DEFAULT","WB REALTY CO.","CLIVE","IA",
"11082","08/11/23","RTLT","6073","CLOUD CONTENTS","4124.20","2638.97","1485.23","36.01","","JOEP","","","","","","DEFAULT","CLOUD CONTENTS","DES MOINES","IA",
"11136","03/29/23","RTLT","5714","ASSOCIATED INTEGRATED SUPPLY CHAIN SOLUTIONS","1342.52","832.33","510.19","38.00","225.00","JOEP","","","","","","DEFAULT","ASSOCIATED INTEGRATED SUPPLY CHAIN SOLUTIONS","URBANDALE","IA",
"11170","03/31/23","RTLT","5710","PENTA PARTNERS LLC","504.65","222.54","282.11","55.90","","JOEP","","","","","","8","PENTA PARTNERS","GRIMES","IA",
"11190","08/02/23","RTLT","6092","BUTZKE BURCH CONSTRUCTION","1053.00","605.86","447.14","42.46","","JOEP","","","","","","1","WAUKEE WEST HICKMAN RETAIL - BUTZKE BURCH CONSTRUCTION","WAUKEE","IA",
"11341","09/05/23","RTLT","6136","SOLACE DENTAL","3518.40","1783.03","1735.37","49.32","","JOEP","","","","","","DEFAULT","SOLACE DENTAL","URBANDALE","IA",
"","","RTLT","","Product Totals","13169.23","7627.88","5541.35","42.08","475.00","JOEP",

"10975","11/18/22","SRVCE","5710","PENTA PARTNERS LLC","219.26","0.00","219.26","100.00","","JOEP","","","","","","7","PENTA PARTNERS, LLC","ANKENY","IA",
"11006-1","03/31/23","SRVCE","3237","BOB BROWN CHEVROLET","3236.67","1454.12","1782.55","55.07","","JOEP","","","","","","DEFAULT","BOB BROWN CHEVROLET","URBANDALE","IA",
"11075","06/16/23","SRVCE","6071","GRAY'S LAKE APARTMENTS - AXIOM","579.64","0.00","579.64","100.00","","JOEP","","","","","","DEFAULT","GRAY´S LAKE APARTMENTS - AXIOM","DES MOINES","IA",
"11132","05/03/23","SRVCE","5998","DEWEY DODGE CHRYSLER JEEP","535.39","591.64","-56.25","-10.51","","JOEP","","","","","","DEFAULT","DEWEY DODGE CHRYSLER JEEP","ANKENY","IA",
"11143","05/04/23","SRVCE","5747","AVAILA BANK- ATTN: LISA IRLBECK","859.84","771.09","88.75","10.32","","JOEP","","","","","","DEFAULT","AVAILA BANK","DENISON","IA",
"11144","05/02/23","SRVCE","6082","AVAILA BANK- ATTN: LISA IRLBECK","622.72","383.58","239.14","38.40","","JOEP","","","","","","DEFAULT","AVAILA BANK","ROLAND","IA",
"11145","05/05/23","SRVCE","6081","AVAILA BANK- ATTN: LISA IRLBECK","442.68","646.24","-203.56","-45.98","","JOEP","","","","","","DEFAULT","AVAILA BANK","ARCADIA","IA",
"11172","07/07/23","SRVCE","6087","BOOMTOWN CAFE","1406.94","1074.00","332.94","23.66","","JOEP","","","","","","DEFAULT","BOOMTOWN CAFE","MADISON","KS",
"11182","05/26/23","SRVCE","3353","BUZZARD BILLY'S RESTAURANT","11564.25","6779.25","4785.00","41.38","","JOEP","","","","","","DEFAULT","BUZZARD BILLY´S RESTAURANT","DES MOINES","IA",
"11226","05/02/23","SRVCE","2885","BOB BROWN BUICK GMC","2225.08","1205.68","1019.40","45.81","","JOEP","","","","","","DEFAULT","BOB BROWN","ANKENY","IA",
"11226","05/02/23","SRVCE","2885","BOB BROWN BUICK GMC","249.00","0.00","249.00","100.00","","JOEP","","","","","","DEFAULT","BOB BROWN","ANKENY","IA",
"11229","06/08/23","SRVCE","2666","TRILIX GROUP","711.60","574.26","137.34","19.30","","JOEP","","","","","","DEFAULT","TRILIX GROUP","DES MOINES","IA",
"11344","10/04/23","SRVCE","77600","MUNRO CONSTRUCTION","1277.36","981.24","296.12","23.18","","JOEP","","","","","","3","IOWA VETERINARY SPECIALTIES - MUNRO","DES MOINES","IA",
"11344","10/04/23","SRVCE","77600","MUNRO CONSTRUCTION","2153.70","925.62","1228.08","57.02","","JOEP","","","","","","3","IOWA VETERINARY SPECIALTIES - MUNRO","DES MOINES","IA",
"11351","07/26/23","SRVCE","4254","LOF-XPRESS OIL CHANGE","1221.31","600.56","620.75","50.83","","JOEP","","","","","","DEFAULT","LOF-XPRESS OIL CHANGE","AMES","IA",
"11390","09/20/23","SRVCE","2416","RYAN COMPANIES US  INC.","2248.69","1672.96","575.73","25.60","","JOEP","","","","","","2","JOHN DEERE FINANCIAL - RYAN COMPANIES","JOHNSTON","IA",
"11390","09/20/23","SRVCE","2416","RYAN COMPANIES US  INC.","5030.66","2771.08","2259.58","44.92","","JOEP","","","","","","2","JOHN DEERE FINANCIAL - RYAN COMPANIES","JOHNSTON","IA",
"11468","10/16/23","SRVCE","5033","TIME O MATIC- WATCHFIRE","738.36","394.68","343.68","46.55","","JOEP","","","","","","4","SUCCESS BANK - WATCHFIRE","BLOOMFIELD","IA",
"SC7301","11/28/22","SRVCE","5910","LOF-XPRESS OIL CHANGE","0.00","291.72","-291.72","","","JOEP","","","","","","DEFAULT","LOF-XPRESS OIL CHANGE","WAUKEE","IA",
"SC7313","12/13/22","SRVCE","4392","MERIDIAN HOLDINGS LLC","247.50","177.18","70.32","28.41","","JOEP","","","","","","1","MEREDITH LASERWASH","URBANDALE","IA",
"SC7344","04/24/23","SRVCE","3488","ELDER CORPORATION","0.00","2043.23","-2043.23","","","JOEP","","","","","","2","CITY OF WINDSOR HEIGHTS -ELDER CORPORATION","WINDSOR HEIGHTS","IA",
"SC7352","11/14/22","SRVCE","6020","PURPLE DOOR HOME DECOR","0.00","48.28","-48.28","","","JOEP","","","","","","DEFAULT","PURPLE DOOR HOME DECOR","WEST DES MOINES","IA",
"SC7362","11/22/22","SRVCE","5910","LOF-XPRESS OIL CHANGE","642.79","347.07","295.72","46.01","","JOEP","","","","","","DEFAULT","LOF-XPRESS OIL CHANGE","WAUKEE","IA",
"SC7370","11/03/22","SRVCE","3385","IOWA ORTHODONTIC SOLUTIONS POWERED BY SMILE DOCTORS","0.00","16.10","-16.10","","","JOEP","","","","","","2","IOWA ORTHODONTIC SOLUTIONS POWERED BY SMILE DOCTORS","CARROLL","IA",
"SC7383","03/29/23","SRVCE","5786","ICON CONSTRUCTION  LLC","0.00","112.63","-112.63","","","JOEP","","","","","","1","REGENCY WEST OFFICE PARK","WEST DES MOINES","IA",
"SC7386","11/30/22","SRVCE","5412","1908 DRAUGHT HOUSE","225.00","219.09","5.91","2.63","","JOEP","","","","","","DEFAULT","1908 DRAUGHT HOUSE","NORWALK","IA",
"SC7398","12/17/22","SRVCE","6057","HARMONY WEST DES MOINES","46.34","26.39","19.95","43.05","","JOEP","","","","","","DEFAULT","PROMEDICA","WEST DES MOINES","IA",
"SC7403","11/30/22","SRVCE","6013","HUBER GRADING INC.","119.25","79.17","40.08","33.61","","JOEP","","","","","","DEFAULT","HUBER GRADING INC.","ELKHART","IA",
"SC7404","11/18/22","SRVCE","5176","ALLEN INDUSTRIES - HARMON SIGN DIVISION","275.00","0.00","275.00","100.00","","JOEP","","","","","","5","T-MOBILE - HARMON SIGN A DIV OF ALLEN INDUSTRIES","DES MOINES","IA",
"SC7453","01/07/23","SRVCE","3047","IDENTITI RESOURCES LIMITED","112.50","80.46","32.04","28.48","","JOEP","","","","","","14","H&R BLOCK - IDENTITI","URBANDALE","IA",
"SC7457","01/18/23","SRVCE","5330","SMASH PARK","360.59","241.45","119.14","33.04","","JOEP","","","","","","DEFAULT","SMASH PARK","WEST DES MOINES","IA",
"SC7466","02/07/23","SRVCE","3396","IOWA EVENTS CENTER","0.00","0.00","0.00","","","JOEP","","","","","","DEFAULT","IOWA EVENTS CENTER","DES MOINES","IA",
"SC7476","01/18/23","SRVCE","5710","PENTA PARTNERS LLC","0.00","388.00","-388.00","","","JOEP","","","","","","4","PENTA PARTNERS, LLC","CLIVE","IA",
"SC7502","03/08/23","SRVCE","5187","1908 DRAUGHT HOUSE","180.00","160.88","19.12","10.62","","JOEP","","","","","","DEFAULT","1908 DRAUGHT HOUSE","WEST DES MOINES","IA",
"SC7514","04/20/23","SRVCE","2993","SMITTY'S TENDERLOINS","0.00","75.01","-75.01","","","JOEP","","","","","","DEFAULT","SMITTY´S TENDERLOINS","DES MOINES","IA",
"SC7515","04/26/23","SRVCE","5033","TIME O MATIC- WATCHFIRE","1305.00","933.14","371.86","28.50","","JOEP","","","","","","4","SUCCESS BANK - WATCHFIRE","BLOOMFIELD","IA",
"SC7547","03/31/23","SRVCE","3807","SHOTGUN BETTY'S COUNTRY ROCK BAR","491.66","348.80","142.86","29.06","","JOEP","","","","","","DEFAULT","SHOTGUN BETTY´S COUNTRY ROCK BAR","WEST DES MOINES","IA",
"SC7554","04/07/23","SRVCE","3396","IOWA EVENTS CENTER","1901.40","1406.62","494.78","26.02","","JOEP","","","","","","DEFAULT","IOWA EVENTS CENTER","DES MOINES","IA",
"SC7566","04/18/23","SRVCE","6102","WAUKEE DENTAL","127.71","83.33","44.38","34.75","","JOEP","","","","","","DEFAULT","WAUKEE DENTAL","WAUKEE","IA",
"SC7582","04/21/23","SRVCE","5910","LOF-XPRESS OIL CHANGE","351.45","247.17","104.28","29.67","","JOEP","","","","","","DEFAULT","LOF-XPRESS OIL CHANGE","WAUKEE","IA",
"SC7588","04/21/23","SRVCE","5381","AVAILA BANK","0.00","0.00","0.00","","","JOEP","","","","","","DEFAULT","AVAILA BANK","HOLSTEIN","IA",
"SC7594","04/28/23","SRVCE","5330","SMASH PARK","0.00","48.28","-48.28","","","JOEP","","","","","","DEFAULT","SMASH PARK","WEST DES MOINES","IA",
"SC7610","05/08/23","SRVCE","5640","BROKEN ARROW WEAR","90.00","123.38","-33.38","-37.09","","JOEP","","","","","","DEFAULT","BROKEN ARROW WEAR","URBANDALE","IA",
"SC7616","05/11/23","SRVCE","3331","IOWA SAVINGS BANK","0.00","193.05","-193.05","","","JOEP","","","","","","DEFAULT","IOWA SAVINGS BANK","GLIDDEN","IA",
"SC7621","05/22/23","SRVCE","3807","SHOTGUN BETTY'S COUNTRY ROCK BAR","253.89","180.63","73.26","28.86","","JOEP","","","","","","DEFAULT","SHOTGUN BETTY´S COUNTRY ROCK BAR","WEST DES MOINES","IA",
"SC7624","05/30/23","SRVCE","3237","BOB BROWN CHEVROLET","165.74","110.87","54.87","33.11","","JOEP","","","","","","DEFAULT","BOB BROWN CHEVROLET","URBANDALE","IA",
"SC7625","05/22/23","SRVCE","3237","BOB BROWN CHEVROLET","398.97","270.00","128.97","32.33","","JOEP","","","","","","4","ACCESSORIES OF DES MOINES","URBANDALE","IA",
"SC7634","06/13/23","SRVCE","28110","CITY OF DES MOINES/ DEPT. OF FINANCE. ACCOUNTS PAYABLE","0.00","391.61","-391.61","","","JOEP","","","","","","8","GRAY´S LAKE","DES MOINES","IA",
"SC7636","06/06/23","SRVCE","5910","LOF-XPRESS OIL CHANGE","0.00","388.05","-388.05","","","JOEP","","","","","","DEFAULT","LOF-XPRESS OIL CHANGE","WAUKEE","IA",
"SC7648","06/21/23","SRVCE","6024","AVAILA BANK","0.00","534.16","-534.16","","","JOEP","","","","","","DEFAULT","AVAILA BANK","FORT DODGE","IA",
"SC7650","07/27/23","SRVCE","4254","LOF-XPRESS OIL CHANGE","0.00","96.53","-96.53","","","JOEP","","","","","","DEFAULT","LOF-XPRESS OIL CHANGE","AMES","IA",
"SC7661","06/16/23","SRVCE","6107","FLAMING WOK","0.00","255.30","-255.30","","","JOEP","","","","","","DEFAULT","FLAMING WOK","BONDURANT","IA",
"SC7666","06/30/23","SRVCE","5659","CHOICE CREATIVE SOLUTIONS","180.00","128.71","51.29","28.49","","JOEP","","","","","","DEFAULT","CHOICE CREATIVE SOLUTIONS","JOHNSTON","IA",
"SC7682","07/07/23","SRVCE","2666","TRILIX GROUP","0.00","150.27","-150.27","","","JOEP","","","","","","DEFAULT","TRILIX GROUP","DES MOINES","IA",
"SC7686","07/21/23","SRVCE","5640","BROKEN ARROW WEAR","325.00","210.88","114.12","35.11","","JOEP","","","","","","DEFAULT","BROKEN ARROW WEAR","URBANDALE","IA",
"SC7693","07/24/23","SRVCE","3807","SHOTGUN BETTY'S COUNTRY ROCK BAR","431.90","259.50","172.40","39.92","","JOEP","","","","","","DEFAULT","SHOTGUN BETTY´S COUNTRY ROCK BAR","WEST DES MOINES","IA",
"SC7696","08/10/23","SRVCE","3807","SHOTGUN BETTY'S COUNTRY ROCK BAR","392.50","259.19","133.31","33.96","","JOEP","","","","","","DEFAULT","SHOTGUN BETTY´S COUNTRY ROCK BAR","WEST DES MOINES","IA",
"SC7700","08/09/23","SRVCE","3205","STRATUS","300.00","128.70","171.30","57.10","","JOEP","","","","","","55","SHERWIN WILLIAMS - STRATUS","WAUKEE","IA",
"SC7712","08/08/23","SRVCE","4230","PATTISON SIGN GROUP","0.00","128.71","-128.71","","","JOEP","","","","","","6","BLUE COMPASS RV - PATTISON SIGN GROUP","ALTOONA","IA",
"SC7717","08/31/23","SRVCE","5946","THE BREAKFAST CLUB","180.00","128.73","51.27","28.48","","JOEP","","","","","","DEFAULT","THE BREAKFAST CLUB","WEST DES MOINES","IA",
"SC7718","08/18/23","SRVCE","2856","WELLMAN'S PUB & ROOFTOP","90.00","64.36","25.64","28.49","","JOEP","","","","","","DEFAULT","WELLMAN´S PUB","WEST DES MOINES","IA",
"SC7723","08/16/23","SRVCE","3353","BUZZARD BILLY'S RESTAURANT","90.00","64.35","25.65","28.50","","JOEP","","","","","","DEFAULT","BUZZARD BILLY´S RESTAURANT","DES MOINES","IA",
"SC7725","08/25/23","SRVCE","6073","CLOUD CONTENTS","0.00","243.27","-243.27","","","JOEP","","","","","","DEFAULT","CLOUD CONTENTS","DES MOINES","IA",
"SC7729","08/21/23","SRVCE","3205","STRATUS","0.00","182.33","-182.33","","","JOEP","","","","","","50","T-MOBILE - STRATUS","GRIMES","IA",
"SC7734","08/18/23","SRVCE","33630","DALLAS CENTER - GRIMES HIGH SCHOOL","90.00","0.00","90.00","100.00","","JOEP","","","","","","DEFAULT","DALLAS CENTER - GRIMES HIGH SCHOOL","GRIMES","IA",
"SC7740","09/06/23","SRVCE","3532","NEUMANN BUILDERS","0.00","454.81","-454.81","","","JOEP","","","","","","4","FARM BUREAU - NEUMANN","WEST DES MOINES","IA",
"SC7744","08/31/23","SRVCE","119350","IOWA EVENT CENTER / SPECTRA VENU MANAGEMENT","180.00","128.73","51.27","28.48","","JOEP","","","","","","DEFAULT","VETERANS MEMORIAL AUDITORIUM","Des Moines","IA",
"SC7771","09/29/23","SRVCE","6085","ELITE EYE CARE","0.00","64.35","-64.35","","","JOEP","","","","","","DEFAULT","ELITE EYE CARE","NORWALK","IA",
"SC7774","10/11/23","SRVCE","119350","IOWA EVENT CENTER / SPECTRA VENU MANAGEMENT","2352.66","1867.84","484.82","20.61","","JOEP","","","","","","DEFAULT","VETERANS MEMORIAL AUDITORIUM","Des Moines","IA",
"SC7774","10/11/23","SRVCE","119350","IOWA EVENT CENTER / SPECTRA VENU MANAGEMENT","1159.74","718.98","440.76","38.01","","JOEP","","","","","","DEFAULT","VETERANS MEMORIAL AUDITORIUM","Des Moines","IA",
"SC7780","10/10/23","SRVCE","77600","MUNRO CONSTRUCTION","0.00","164.23","-164.23","","","JOEP","","","","","","3","IOWA VETERINARY SPECIALTIES - MUNRO","DES MOINES","IA",
"","","SRVCE","","Product Totals","48389.74","36091.52","12298.22","25.41","0.00","JOEP",

"10990-1","11/03/22","SURVEY","3461","AURORA SIGN CO.","250.00","0.00","250.00","100.00","","JOEP","","","","","","15","OAK STREET HEALTH","DES MOINES","IA",
"11035","03/09/23","SURVEY","6064","PIROS SIGNS","275.00","0.00","275.00","100.00","374.00","JOEP","","","","","","1","EQUIFAX","WEST DES MOINES","IA",
"11038","01/31/23","SURVEY","4230","PATTISON SIGN GROUP","350.00","227.09","122.91","35.12","","JOEP","","","","","","6","BLUE COMPASS RV - PATTISON SIGN GROUP","ALTOONA","IA",
"11076","01/31/23","SURVEY","3461","AURORA SIGN CO.","250.00","128.71","121.29","48.52","","JOEP","","","","","","16","OAK STREET HEALTH - AURORA SIGN CO","DES MOINES","IA",
"11173","03/10/23","SURVEY","3461","AURORA SIGN CO.","250.00","144.80","105.20","42.08","","JOEP","","","","","","18","OAK STREET HEALTH - AURORA SIGN","DES MOINES","IA",
"11177","04/17/23","SURVEY","4060","IMAGE ONE INDUSTRIES  INC","350.00","64.41","285.59","81.60","","JOEP","","","","","","11","COLE HAAN - IMAGE ONE","ALTOONA","IA",
"11182","05/26/23","SURVEY","3353","BUZZARD BILLY'S RESTAURANT","0.00","0.00","0.00","","","JOEP","","","","","","DEFAULT","BUZZARD BILLY´S RESTAURANT","DES MOINES","IA",
"11243","07/25/23","SURVEY","4230","PATTISON SIGN GROUP","0.00","98.60","-98.60","","","JOEP","","","","","","6","BLUE COMPASS RV - PATTISON SIGN GROUP","ALTOONA","IA",
"11358","07/17/23","SURVEY","2883","BLAIR IMAGE ELEMENTS","275.00","193.08","81.92","29.79","","JOEP","","","","","","9","MINI - BLAIR IMAGE ELEMENTS","CLIVE","IA",
"SC7746","09/07/23","SURVEY","3461","AURORA SIGN CO.","300.00","144.80","155.20","51.73","","JOEP","","","","","","21","OAK STREET HEALTH","DES MOINES","IA",
"SC7748","09/19/23","SURVEY","5980","PHILLIPS EDISON & CO C/O NEXUS SYSTEMS","337.50","241.33","96.17","28.49","","JOEP","","","","","","2","CITI CENTRE","CARROLL","IA",
"","","SURVEY","","Product Totals","2637.50","1242.82","1394.68","52.88","374.00","JOEP",

"10826","12/09/22","VINYL","2460","DOWNING INC.","255.54","80.65","174.89","68.44","","JOEP","","","","","","18","WAUKEE DENTAL","WAUKEE","IA",
"10826","12/09/22","VINYL","2460","DOWNING INC.","238.38","92.88","145.50","61.04","","JOEP","","","","","","18","WAUKEE DENTAL","WAUKEE","IA",
"10826","12/09/22","VINYL","2460","DOWNING INC.","129.01","40.38","88.63","68.70","","JOEP","","","","","","18","WAUKEE DENTAL","WAUKEE","IA",
"10826-3","01/27/23","VINYL","2460","DOWNING INC.","1064.00","329.47","734.53","69.03","","JOEP","","","","","","18","WAUKEE DENTAL","WAUKEE","IA",
