"06 NOV 2025","16:25:48","","","GROSS MARGIN BY SALESPERSON",
"","","","","PERIOD: 11/01/19 through 10/31/20",

"Invoice No","Inv Date","Prod Code","Cust No","Customer Name","Gross Sales","Total Cost","Gross Margin","GM %","Extra Charge","Salesperson #1","Comm Rate #1","Salesperson #2","Comm Rate #2","Salesperson #3","Comm Rate #3","Location No","Location Name","City","State",
"9548","01/21/20","DRCT","5594","DARK SIDE OF THE SPOON","488.06","311.14","176.92","36.25","","JOEP","","","","","","DEFAULT","DARK SIDE OF THE SPOON","DES MOINES","IA",
"9592","03/05/20","DRCT","5609","CENTRAL BANK","805.70","258.02","547.68","67.98","","JOEP","","","","","","DEFAULT","CENTRAL BANK","DES MOINES","IA",
"9604","02/11/20","DRCT","5613","PDM","1257.00","580.52","676.48","53.82","","JOEP","","","","","","DEFAULT","PDM","CARLISLE","IA",
"9657","05/06/20","DRCT","5536","SCRAP PROCESSORS","588.00","253.52","334.48","56.88","272.00","JOEP","","","","","","DEFAULT","SCRAP PROCESSORS","DES MOINES","IA",
"9658","04/07/20","DRCT","5568","SCRAP PROCESSORS","588.00","446.19","141.81","24.12","","JOEP","","","","","","DEFAULT","SCRAP PROCESSORS","DES MOINES","IA",
"9705","04/13/20","DRCT","5642","HART FAMILY HOTELS","782.35","363.14","419.21","53.58","","JOEP","","","","","","1","SLEEP INN","WAUKEE","IA",
"9705","04/13/20","DRCT","5642","HART FAMILY HOTELS","390.68","201.96","188.72","48.31","","JOEP","","","","","","1","SLEEP INN","WAUKEE","IA",
"9728","07/22/20","DRCT","4887","ANGLO GROUP","782.34","389.72","392.62","50.19","","JOEP","","","","","","1","JERSEY MIKE´S","DES MOINES","IA",
"9728","07/22/20","DRCT","4887","ANGLO GROUP","390.68","167.00","223.68","57.25","","JOEP","","","","","","1","JERSEY MIKE´S","DES MOINES","IA",
"9789","06/30/20","DRCT","4708","SCHEELS ALL SPORTS","542.56","749.93","-207.37","-38.22","","JOEP","","","","","","DEFAULT","SCHEELS ALL SPORTS","WEST DES MOINES","IA",
"9793","06/23/20","DRCT","5347","EUROFINS SCIENTIFIC INC.","0.00","0.00","0.00","","","JOEP","","","","","","DEFAULT","EUROFINS","DES MOINES","IA",
"9849","09/11/20","DRCT","5501","AVAILA BANK","1510.24","799.38","710.86","47.07","","JOEP","","","","","","DEFAULT","AVAILA BANK","AMES","IA",
"9849","09/11/20","DRCT","5501","AVAILA BANK","766.00","423.81","342.19","44.67","","JOEP","","","","","","DEFAULT","AVAILA BANK","AMES","IA",
"9886","09/16/20","DRCT","5710","PENTA PARTNERS LLC","708.10","321.98","386.12","54.53","","JOEP","","","","","","3","PENTA PARTNERS LLC","DES MOINES","IA",
"9887","09/16/20","DRCT","5710","PENTA PARTNERS LLC","708.10","415.21","292.89","41.36","","JOEP","","","","","","2","PENTA PARTNERS LLC","DES MOINES","IA",
"9897","09/14/20","DRCT","4918","GARLING CONSTRUCTION","659.04","486.56","172.48","26.17","","JOEP","","","","","","2","MISTER CAR WASH","WEST DES MOINES","IA",
"","","DRCT","","Product Totals","11816.57","7047.36","4769.21","40.36","477.00","JOEP",

"9438","11/22/19","ELMSTT","5569","ELK HORN LUTHERAN CHURCH","16376.59","10825.07","5551.52","33.90","","JOEP","","","","","","DEFAULT","ELK HORN LUTHERAN CHURCH","ELK HORN","IA",
"9439","02/18/20","ELMSTT","4909","CHARTER BANK","63839.43","47396.90","16442.53","25.76","105.00","JOEP","","","","","","DEFAULT","CHARTER BANK","JOHNSTON","IA",
"9440","12/16/19","ELMSTT","5570","SPOTFREE CAR WASH","19803.09","13144.74","6658.35","33.62","231.50","JOEP","","","","","","DEFAULT","SPOTFREE CAR WASH","DES MOINES","IA",
"9521","01/16/20","ELMSTT","5590","CARPET ONE","48487.56","34886.85","13600.71","28.05","","JOEP","","","","","","DEFAULT","CARPET ONE","AMES","IA",
"9521","01/16/20","ELMSTT","5590","CARPET ONE","1151.96","684.51","467.45","40.58","","JOEP","","","","","","DEFAULT","CARPET ONE","AMES","IA",
"9813","09/24/20","ELMSTT","3030","SUCCESS BANK","37746.64","26125.62","11621.02","30.79","150.00","JOEP","","","","","","DEFAULT","SUCCESS BANK","BLOOMFIELD","IA",
"9814","09/24/20","ELMSTT","3030","SUCCESS BANK","24856.39","15268.81","9587.58","38.57","15.00","JOEP","","","","","","1","SUCCESS BANK","BLOOMFIELD","IA",
"","","ELMSTT","","Product Totals","212261.66","148332.50","63929.16","30.12","501.50","JOEP",

"SC6246","09/16/20","FLAG","2885","BOB BROWN BUICK GMC","323.34","167.32","156.02","48.25","","JOEP","","","","","","DEFAULT","BOB BROWN","ANKENY","IA",
"","","FLAG","","Product Totals","323.34","167.32","156.02","48.25","0.00","JOEP",

"9627","03/06/20","GRAVEH","4617","A+ COMMUNICATIONS & SECURITY","2848.23","780.31","2067.92","72.60","","JOEP","","","","","","DEFAULT","A+ COMMUNICATIONS & SECURITY","DES MOINES","IA",
"","","GRAVEH","","Product Totals","2848.23","780.31","2067.92","72.60","0.00","JOEP",

"9358","11/27/19","INSTL","2535","ATLAS SIGN INDUSTRIES","1583.32","820.36","762.96","48.19","","JOEP","","","","","","56","US CELLULAR","OSCEOLA","IA",
"9358","11/27/19","INSTL","2535","ATLAS SIGN INDUSTRIES","394.26","144.97","249.29","63.23","","JOEP","","","","","","56","US CELLULAR","OSCEOLA","IA",
"9358","11/27/19","INSTL","2535","ATLAS SIGN INDUSTRIES","150.00","251.39","-101.39","-67.59","","JOEP","","","","","","56","US CELLULAR","OSCEOLA","IA",
"9399-2","12/23/19","INSTL","4958","PRIDE SIGNS","3172.83","2900.74","272.09","8.58","","JOEP","","","","","","8","PLANET FITNESS","MASON CITY","IA",
"9399-3","01/04/20","INSTL","4958","PRIDE SIGNS","3751.06","5276.43","-1525.37","-40.67","","JOEP","","","","","","8","PLANET FITNESS","MASON CITY","IA",
"9399-3","01/04/20","INSTL","4958","PRIDE SIGNS","698.90","705.90","-7.00","-1.00","","JOEP","","","","","","8","PLANET FITNESS","MASON CITY","IA",
"9431","05/12/20","INSTL","82800","O'REILLY AUTO PARTS","945.47","483.57","461.90","48.85","","JOEP","","","","","","2","O´REILLY AUTO PARTS #281","DES MOINES","IA",
"9431","05/12/20","INSTL","82800","O'REILLY AUTO PARTS","1895.80","1520.29","375.51","19.81","","JOEP","","","","","","2","O´REILLY AUTO PARTS #281","DES MOINES","IA",
"9445-2","05/11/20","INSTL","82800","O'REILLY AUTO PARTS","102.54","436.95","-334.41","-326.13","","JOEP","","","","","","3","O´REILLY AUTO PARTS #330","DES MOINES","IA",
"9445-2","05/11/20","INSTL","82800","O'REILLY AUTO PARTS","611.22","387.05","224.17","36.68","","JOEP","","","","","","3","O´REILLY AUTO PARTS #330","DES MOINES","IA",
"9445-2","05/11/20","INSTL","82800","O'REILLY AUTO PARTS","1284.54","1099.36","185.18","14.42","","JOEP","","","","","","3","O´REILLY AUTO PARTS #330","DES MOINES","IA",
"9511-3","12/26/19","INSTL","4958","PRIDE SIGNS","2941.99","1657.64","1284.35","43.66","","JOEP","","","","","","9","PLANET FITNESS","AMES","IA",
"9511-4","02/06/20","INSTL","4958","PRIDE SIGNS","938.97","0.00","938.97","100.00","","JOEP","","","","","","9","PLANET FITNESS","AMES","IA",
"9511-4","02/06/20","INSTL","4958","PRIDE SIGNS","1285.57","2373.10","-1087.53","-84.60","","JOEP","","","","","","9","PLANET FITNESS","AMES","IA",
"9511-4","02/06/20","INSTL","4958","PRIDE SIGNS","2049.73","1147.43","902.30","44.02","","JOEP","","","","","","9","PLANET FITNESS","AMES","IA",
"9555","01/15/20","INSTL","5586","VITAL SIGNS","168.37","120.66","47.71","28.34","","JOEP","","","","","","1","FOSS SWIM SCHOOL","ANKENY","IA",
"9589","02/13/20","INSTL","5586","VITAL SIGNS","1160.53","1144.37","16.16","1.39","","JOEP","","","","","","1","FOSS SWIM SCHOOL","ANKENY","IA",
"9589","02/13/20","INSTL","5586","VITAL SIGNS","884.26","2230.08","-1345.82","-152.20","","JOEP","","","","","","1","FOSS SWIM SCHOOL","ANKENY","IA",
"9619","06/11/20","INSTL","2371","COAST SIGN  INCORPORATED","1745.40","1488.87","256.53","14.70","","JOEP","","","","","","41","HYATT PLACE","ALTOONA","IA",
"9619","06/11/20","INSTL","2371","COAST SIGN  INCORPORATED","222.00","210.53","11.47","5.17","","JOEP","","","","","","41","HYATT PLACE","ALTOONA","IA",
"9619","06/11/20","INSTL","2371","COAST SIGN  INCORPORATED","1745.40","1539.71","205.69","11.78","","JOEP","","","","","","41","HYATT PLACE","ALTOONA","IA",
"9630","04/21/20","INSTL","3671","TRIANGLE SIGN AND SERVICE","1284.82","1792.35","-507.53","-39.50","","JOEP","","","","","","27","SUNGLASS HUT","ALTOONA","IA",
"9630","04/21/20","INSTL","3671","TRIANGLE SIGN AND SERVICE","353.57","107.28","246.29","69.66","","JOEP","","","","","","27","SUNGLASS HUT","ALTOONA","IA",
"9630","04/21/20","INSTL","3671","TRIANGLE SIGN AND SERVICE","1143.53","534.02","609.51","53.30","","JOEP","","","","","","27","SUNGLASS HUT","ALTOONA","IA",
"9630","04/21/20","INSTL","3671","TRIANGLE SIGN AND SERVICE","843.90","390.96","452.94","53.67","","JOEP","","","","","","27","SUNGLASS HUT","ALTOONA","IA",
"9694","04/13/20","INSTL","5637","HAPPE CONSTRUCTION","701.25","424.89","276.36","39.41","","JOEP","","","","","","1","PIZZA RANCH","ANKENY","IA",
"9725","07/29/20","INSTL","5654","O'REILLY AUTO PARTS","1380.00","2053.71","-673.71","-48.82","","JOEP","","","","","","DEFAULT","O´REILLY AUTO PARTS","GRIMES","IA",
"9725","07/29/20","INSTL","5654","O'REILLY AUTO PARTS","1212.00","1516.03","-304.03","-25.08","","JOEP","","","","","","DEFAULT","O´REILLY AUTO PARTS","GRIMES","IA",
"9725","07/29/20","INSTL","5654","O'REILLY AUTO PARTS","1212.00","988.47","223.53","18.44","","JOEP","","","","","","DEFAULT","O´REILLY AUTO PARTS","GRIMES","IA",
"9725","07/29/20","INSTL","5654","O'REILLY AUTO PARTS","2025.37","627.21","1398.16","69.03","","JOEP","","","","","","DEFAULT","O´REILLY AUTO PARTS","GRIMES","IA",
"9753","05/19/20","INSTL","3671","TRIANGLE SIGN AND SERVICE","1067.57","428.86","638.71","59.83","","JOEP","","","","","","27","SUNGLASS HUT","ALTOONA","IA",
"9811","08/27/20","INSTL","4230","PATTISON SIGN GROUP","8364.35","4936.63","3427.72","40.98","","JOEP","","","","","","4","MOTOR INN TOYOTA - PATTISON SIGN GROUP","CARROLL","IA",
"9811","08/27/20","INSTL","4230","PATTISON SIGN GROUP","4892.26","3421.47","1470.79","30.06","","JOEP","","","","","","4","MOTOR INN TOYOTA - PATTISON SIGN GROUP","CARROLL","IA",
"9870","09/30/20","INSTL","5710","PENTA PARTNERS LLC","464.13","333.59","130.54","28.13","175.00","JOEP","","","","","","1","IES COMMUNICATIONS","ANKENY","IA",
"9909","10/27/20","INSTL","3377","IOWA ORTHODONTIC SOLUTIONS POWERED BY SMILE DOCTORS","1320.92","1074.55","246.37","18.65","","JOEP","","","","","","1","IOWA ORTHODONTIC SOLUTIONS - CORPORATE BILLING","ANKENY","IA",
"","","INSTL","","Product Totals","53997.83","44569.42","9428.41","17.46","175.00","JOEP",

"9583","02/03/20","INT","5330","SMASH PARK","1066.79","661.86","404.93","37.96","","JOEP","","","","","","DEFAULT","SMASH PARK","WEST DES MOINES","IA",
"9598","03/10/20","INT","5611","CENTRAL BANK","1392.48","678.96","713.52","51.24","","JOEP","","","","","","DEFAULT","CENTRAL BANK","URBANDALE","IA",
"9603","02/14/20","INT","5612","LAUREL OFFICE PARTNERS","2801.66","892.38","1909.28","68.15","","JOEP","","","","","","1","330 LAUREL STREET","DES MOINES","IA",
"9650","04/07/20","INT","5624","COLDWELL BANKER MID-AMERICA","1242.28","673.18","569.10","45.81","","JOEP","","","","","","DEFAULT","COLDWELL BANKER MID-AMERICA","ALTOONA","IA",
"9651","04/07/20","INT","5625","COLDWELL BANKER MID-AMERICA","1242.28","619.56","622.72","50.13","","JOEP","","","","","","DEFAULT","COLDWELL BANKER MID-AMERICA","ANKENY","IA",
"9652","04/13/20","INT","4767","COLDWELL BANKER MID - AMERICA","1163.44","885.84","277.60","23.86","","JOEP","","","","","","DEFAULT","COLDWELL BANKER MID - AMERICA","DES MOINES","IA",
"9653","04/13/20","INT","29350","COLDWELL BANKER-MID AMERICA","1162.68","644.10","518.58","44.60","","JOEP","","","","","","DEFAULT","COLDWELL BANKER- Mid America ","West Des Moines","IA",
"9653","04/13/20","INT","29350","COLDWELL BANKER-MID AMERICA","1162.68","579.11","583.57","50.19","","JOEP","","","","","","DEFAULT","COLDWELL BANKER- Mid America ","West Des Moines","IA",
"9653","04/13/20","INT","29350","COLDWELL BANKER-MID AMERICA","1162.68","566.15","596.53","51.31","","JOEP","","","","","","DEFAULT","COLDWELL BANKER- Mid America ","West Des Moines","IA",
"9654","04/13/20","INT","5629","COLDWELL BANKER MID AMERICA","4271.91","2924.62","1347.29","31.54","","JOEP","","","","","","DEFAULT","COLDWELL BANKER MID AMERICA","JOHNSTON","IA",
"9791","09/16/20","INT","5640","BROKEN ARROW WEAR","8930.22","6163.03","2767.19","30.99","","JOEP","","","","","","DEFAULT","BROKEN ARROW WEAR","URBANDALE","IA",
"","","INT","","Product Totals","25599.10","15288.79","10310.31","40.28","0.00","JOEP",

"9306","11/08/19","MISC","3799","CITY OF CLIVE","628.00","628.00","0.00","0.00","","JOEP","","","","","","DEFAULT","CITY OF CLIVE","CLIVE","IA",
"9383","11/07/19","MISC","5546","9TH STREET  LLC","0.00","61.47","-61.47","","","JOEP","","","","","","1","LIL SCHOLARS PRESCHOOL- 9TH STREET, LLC","DES MOINES","IA",
"9440","12/16/19","MISC","5570","SPOTFREE CAR WASH","156.40","97.22","59.18","37.84","","JOEP","","","","","","DEFAULT","SPOTFREE CAR WASH","DES MOINES","IA",
"9490","02/14/20","MISC","5612","LAUREL OFFICE PARTNERS","0.00","56.21","-56.21","","","JOEP","","","","","","1","330 LAUREL STREET","DES MOINES","IA",
"9496","11/22/19","MISC","5140","BLACK HILLS CORPORATION","313.07","87.05","226.02","72.19","","JOEP","","","","","","DEFAULT","BLACK HILLS CORPORATION","GRIMES","IA",
"9510","11/24/19","MISC","5117","MERCY CLINIC","1460.94","742.00","718.94","49.21","","JOEP","","","","","","DEFAULT","MERCY CLINIC","OTTUMWA","IA",
"9511-4","02/06/20","MISC","4958","PRIDE SIGNS","350.00","39.44","310.56","88.73","","JOEP","","","","","","9","PLANET FITNESS","AMES","IA",
"9589","02/13/20","MISC","5586","VITAL SIGNS","273.16","153.98","119.18","43.63","","JOEP","","","","","","1","FOSS SWIM SCHOOL","ANKENY","IA",
"9597","03/09/20","MISC","5610","CENTRAL BANK","1819.80","326.04","1493.76","82.08","","JOEP","","","","","","DEFAULT","CENTRAL BANK","DES MOINES","IA",
"9598","03/10/20","MISC","5611","CENTRAL BANK","1785.22","298.81","1486.41","83.26","","JOEP","","","","","","DEFAULT","CENTRAL BANK","URBANDALE","IA",
"9598","03/10/20","MISC","5611","CENTRAL BANK","406.69","139.99","266.70","65.58","","JOEP","","","","","","DEFAULT","CENTRAL BANK","URBANDALE","IA",
"9628","03/02/20","MISC","5586","VITAL SIGNS","150.00","100.10","49.90","33.27","","JOEP","","","","","","1","FOSS SWIM SCHOOL","ANKENY","IA",
"9630","04/21/20","MISC","3671","TRIANGLE SIGN AND SERVICE","77.70","41.64","36.06","46.41","","JOEP","","","","","","27","SUNGLASS HUT","ALTOONA","IA",
"9630","04/21/20","MISC","3671","TRIANGLE SIGN AND SERVICE","446.25","277.94","168.31","37.72","","JOEP","","","","","","27","SUNGLASS HUT","ALTOONA","IA",
"9647","04/13/20","MISC","4617","A+ COMMUNICATIONS & SECURITY","1933.52","611.96","1321.56","68.35","","JOEP","","","","","","DEFAULT","A+ COMMUNICATIONS & SECURITY","DES MOINES","IA",
"9648","04/13/20","MISC","4617","A+ COMMUNICATIONS & SECURITY","45.52","23.06","22.46","49.34","","JOEP","","","","","","DEFAULT","A+ COMMUNICATIONS & SECURITY","DES MOINES","IA",
"9675","07/09/20","MISC","5501","AVAILA BANK","344.07","192.57","151.50","44.03","","JOEP","","","","","","DEFAULT","AVAILA BANK","AMES","IA",
"9697","05/31/20","MISC","5624","COLDWELL BANKER MID-AMERICA","695.56","216.87","478.69","68.82","","JOEP","","","","","","DEFAULT","COLDWELL BANKER MID-AMERICA","ALTOONA","IA",
"9700","06/04/20","MISC","4767","COLDWELL BANKER MID - AMERICA","265.98","0.00","265.98","100.00","","JOEP","","","","","","DEFAULT","COLDWELL BANKER MID - AMERICA GROUP, REALTORS","DES MOINES","IA",
"9701","06/11/20","MISC","5625","COLDWELL BANKER MID-AMERICA","784.42","214.33","570.09","72.68","","JOEP","","","","","","DEFAULT","COLDWELL BANKER MID-AMERICA","ANKENY","IA",
"9702","05/12/20","MISC","5629","COLDWELL BANKER MID AMERICA","132.99","0.00","132.99","100.00","","JOEP","","","","","","DEFAULT","COLDWELL BANKER MID AMERICA","JOHNSTON","IA",
"9703","05/27/20","MISC","29350","COLDWELL BANKER-MID AMERICA","1917.58","26.87","1890.71","98.60","","JOEP","","","","","","DEFAULT","COLDWELL BANKER","West Des Moines","IA",
"9704","06/29/20","MISC","5640","BROKEN ARROW WEAR","33.00","19.78","13.22","40.06","","JOEP","","","","","","DEFAULT","BROKEN ARROW WEAR","URBANDALE","IA",
"9721","05/05/20","MISC","2568","CITY OF PERRY","324.57","214.50","110.07","33.91","","JOEP","","","","","","1","PERRY WELCOME CENTER","PERRY","IA",
"9738","07/15/20","MISC","2815","DES MOINES PUBLIC SCHOOLS","1211.33","636.75","574.58","47.43","","JOEP","","","","","","7","PARK AVENUE ELEMENTARY SCHOOL","DES MOINES","IA",
"9740","07/27/20","MISC","2815","DES MOINES PUBLIC SCHOOLS","793.45","350.09","443.36","55.88","","JOEP","","","","","","4","BRODY MIDDLE SCHOOL","DES MOINES","IA",
"9741","07/27/20","MISC","2815","DES MOINES PUBLIC SCHOOLS","1361.02","636.73","724.29","53.22","","JOEP","","","","","","6","HOWE ELEMENTARY SCHOOL","DES MOINES","IA",
"9742","07/27/20","MISC","2815","DES MOINES PUBLIC SCHOOLS","1532.04","792.37","739.67","48.28","","JOEP","","","","","","9","LINCOLN HIGH SCHOOL","DES MOINES","IA",
"9747","08/12/20","MISC","5659","CHOICE CREATIVE SOLUTIONS","360.40","255.60","104.80","29.08","","JOEP","","","","","","1","VETERANS MEMORIAL COMMUNITY CHOICE- CHOICE CREATIVE SOLUTIONS","DES MOINES","IA",
"9747","08/12/20","MISC","5659","CHOICE CREATIVE SOLUTIONS","360.40","213.90","146.50","40.65","","JOEP","","","","","","1","VETERANS MEMORIAL COMMUNITY CHOICE- CHOICE CREATIVE SOLUTIONS","DES MOINES","IA",
"9842","07/31/20","MISC","118600","VALLEY SQUARE","82.36","65.40","16.96","20.59","","JOEP","","","","","","DEFAULT","VALLEY SQUARE","DES MOINES","IA",
"9842","07/31/20","MISC","118600","VALLEY SQUARE","82.36","10.95","71.41","86.70","","JOEP","","","","","","DEFAULT","VALLEY SQUARE","DES MOINES","IA",
"9882","09/25/20","MISC","5714","ASSOCIATED INTEGRATED SUPPLY CHAIN SOLUTIONS","709.28","620.28","89.00","12.55","","JOEP","","","","","","DEFAULT","ASSOCIATED INTEGRATED SUPPLY CHAIN SOLUTIONS","URBANDALE","IA",
"9882","09/25/20","MISC","5714","ASSOCIATED INTEGRATED SUPPLY CHAIN SOLUTIONS","255.00","0.00","255.00","100.00","","JOEP","","","","","","DEFAULT","ASSOCIATED INTEGRATED SUPPLY CHAIN SOLUTIONS","URBANDALE","IA",
"9889","09/28/20","MISC","5501","AVAILA BANK","2039.12","1186.28","852.84","41.82","","JOEP","","","","","","DEFAULT","AVAILA BANK","AMES","IA",
"9889","09/28/20","MISC","5501","AVAILA BANK","82.55","45.72","36.83","44.62","","JOEP","","","","","","DEFAULT","AVAILA BANK","AMES","IA",
"9948","10/20/20","MISC","4929","BLU TORO CANTINA + GRILL","1652.31","550.45","1101.86","66.69","","JOEP","","","","","","DEFAULT","BLU TORO CANTINA + GRILL","WEST DES MOINES","IA",
"","","MISC","","Product Totals","24866.06","9934.35","14931.71","60.05","0.00","JOEP",

"9306","11/08/19","MONMNT","3799","CITY OF CLIVE","546.88","0.00","546.88","100.00","","JOEP","","","","","","DEFAULT","CITY OF CLIVE","CLIVE","IA",
"9306","11/08/19","MONMNT","3799","CITY OF CLIVE","829.73","550.00","279.73","33.71","","JOEP","","","","","","DEFAULT","CITY OF CLIVE","CLIVE","IA",
"9306","11/08/19","MONMNT","3799","CITY OF CLIVE","5817.44","4400.00","1417.44","24.37","","JOEP","","","","","","DEFAULT","CITY OF CLIVE","CLIVE","IA",
"9306","11/08/19","MONMNT","3799","CITY OF CLIVE","22092.64","17425.33","4667.31","21.13","","JOEP","","","","","","DEFAULT","CITY OF CLIVE","CLIVE","IA",
"9306","11/08/19","MONMNT","3799","CITY OF CLIVE","14039.14","10157.23","3881.91","27.65","","JOEP","","","","","","DEFAULT","CITY OF CLIVE","CLIVE","IA",
"9735","05/27/20","MONMNT","5573","MARION COUNTY BANK","1865.35","845.99","1019.36","54.65","","JOEP","","","","","","DEFAULT","MARION COUNTY BANK","MELCHER-DALLAS","IA",
"9739","07/09/20","MONMNT","2815","DES MOINES PUBLIC SCHOOLS","1445.67","681.27","764.40","52.88","","JOEP","","","","","","8","WEEKS MIDDLE SCHOOL","DES MOINES","IA",
"9769","06/11/20","MONMNT","3361","EAST HIGH SCHOOL","345.85","331.99","13.86","4.01","","JOEP","","","","","","DEFAULT","EAST HIGH SCHOOL","DES MOINES","IA",
"9813","09/24/20","MONMNT","3030","SUCCESS BANK","0.00","0.00","0.00","","","JOEP","","","","","","DEFAULT","SUCCESS BANK","BLOOMFIELD","IA",
"9841","08/12/20","MONMNT","5320","CITY OF DES MOINES REAL ESTATE DIVISION","337.50","0.00","337.50","100.00","","JOEP","","","","","","4","HOMES TO RENT","DES MOINES","IA",
"9850","09/11/20","MONMNT","4107","FURNITURE SOURCE","3152.41","1886.21","1266.20","40.17","30.00","JOEP","","","","","","DEFAULT","FURNITURE SOURCE","CLIVE","IA",
"9908","10/08/20","MONMNT","3385","IOWA ORTHODONTIC SOLUTIONS POWERED BY SMILE DOCTORS","594.45","309.57","284.88","47.92","","JOEP","","","","","","DEFAULT","IOWA ORTHODONTIC SOLUTIONS POWERED BY SMILE DOCTORS","ANKENY","IA",
"9909","10/27/20","MONMNT","3377","IOWA ORTHODONTIC SOLUTIONS POWERED BY SMILE DOCTORS","1224.17","506.84","717.33","58.60","","JOEP","","","","","","1","IOWA ORTHODONTIC SOLUTIONS - CORPORATE BILLING","ANKENY","IA",
"","","MONMNT","","Product Totals","52291.23","37094.43","15196.80","29.06","30.00","JOEP",

"9104","05/18/20","OUTS","3721","MERLE HAY MALL","1640.36","1200.00","440.36","26.85","","JOEP","","","","","","DEFAULT","MERLE HAY MALL","DES MOINES","IA",
"9592","03/05/20","OUTS","5609","CENTRAL BANK","535.82","371.00","164.82","30.76","","JOEP","","","","","","DEFAULT","CENTRAL BANK","DES MOINES","IA",
"9597","03/09/20","OUTS","5610","CENTRAL BANK","535.82","371.00","164.82","30.76","","JOEP","","","","","","DEFAULT","CENTRAL BANK","DES MOINES","IA",
"9598","03/10/20","OUTS","5611","CENTRAL BANK","535.82","371.00","164.82","30.76","","JOEP","","","","","","DEFAULT","CENTRAL BANK","URBANDALE","IA",
"9650","04/07/20","OUTS","5624","COLDWELL BANKER MID-AMERICA","1256.89","898.66","358.23","28.50","","JOEP","","","","","","DEFAULT","COLDWELL BANKER MID-AMERICA","ALTOONA","IA",
"9651","04/07/20","OUTS","5625","COLDWELL BANKER MID-AMERICA","1249.18","805.36","443.82","35.53","","JOEP","","","","","","DEFAULT","COLDWELL BANKER MID-AMERICA","ANKENY","IA",
"9653","04/13/20","OUTS","29350","COLDWELL BANKER-MID AMERICA","0.00","0.00","0.00","","","JOEP","","","","","","DEFAULT","COLDWELL BANKER- Mid America ","West Des Moines","IA",
"9697","05/31/20","OUTS","5624","COLDWELL BANKER MID-AMERICA","3169.22","2461.00","708.22","22.35","","JOEP","","","","","","DEFAULT","COLDWELL BANKER MID-AMERICA","ALTOONA","IA",
"9701","06/11/20","OUTS","5625","COLDWELL BANKER MID-AMERICA","3191.90","2519.21","672.69","21.07","","JOEP","","","","","","DEFAULT","COLDWELL BANKER MID-AMERICA","ANKENY","IA",
"","","OUTS","","Product Totals","12115.01","8997.23","3117.78","25.73","0.00","JOEP",

"9701","06/11/20","PLFORM","5625","COLDWELL BANKER MID-AMERICA","3185.75","2069.66","1116.09","35.03","","JOEP","","","","","","DEFAULT","COLDWELL BANKER MID-AMERICA","ANKENY","IA",
"","","PLFORM","","Product Totals","3185.75","2069.66","1116.09","35.03","0.00","JOEP",

"9104","05/18/20","PRMT","3721","MERLE HAY MALL","275.00","0.00","275.00","100.00","","JOEP","","","","","","DEFAULT","MERLE HAY MALL","DES MOINES","IA",
"9104","05/18/20","PRMT","3721","MERLE HAY MALL","0.00","0.00","0.00","","","JOEP","","","","","","DEFAULT","MERLE HAY MALL","DES MOINES","IA",
"9358","11/27/19","PRMT","2535","ATLAS SIGN INDUSTRIES","135.00","0.00","135.00","100.00","45.00","JOEP","","","","","","56","US CELLULAR","OSCEOLA","IA",
"9399","11/07/19","PRMT","4958","PRIDE SIGNS","0.00","244.90","-244.90","","351.70","JOEP","","","","","","8","PLANET FITNESS","MASON CITY","IA",
"9431","05/12/20","PRMT","82800","O'REILLY AUTO PARTS","0.00","101.33","-101.33","","617.50","JOEP","","","","","","2","O´REILLY AUTO PARTS #281","DES MOINES","IA",
"9434","12/27/19","PRMT","5536","SCRAP PROCESSORS","0.00","280.87","-280.87","","135.00","JOEP","","","","","","DEFAULT","SCRAP PROCESSORS","DES MOINES","IA",
"9440","12/16/19","PRMT","5570","SPOTFREE CAR WASH","0.00","60.80","-60.80","","","JOEP","","","","","","DEFAULT","SPOTFREE CAR WASH","DES MOINES","IA",
"9447","11/16/19","PRMT","5572","MARION COUNTY BANK","0.00","460.53","-460.53","","165.00","JOEP","","","","","","DEFAULT","MARION COUNTY BANK","KNOXVILLE","IA",
"9449","11/17/19","PRMT","5573","MARION COUNTY BANK","0.00","0.00","0.00","","","JOEP","","","","","","DEFAULT","MARION COUNTY BANK","MELCHER-DALLAS","IA",
"9450","01/22/20","PRMT","5574","JERSEY MIKE'S SUBS","0.00","60.80","-60.80","","","JOEP","","","","","","DEFAULT","JERSEY MIKE´S SUBS","DES MOINES","IA",
"9453","12/06/19","PRMT","3448","LIL SCHOLARS PRESCHOOL","0.00","0.00","0.00","","","JOEP","","","","","","DEFAULT","LIL SCHOLARS PRESCHOOL","DES MOINES","IA",
"9459","11/22/19","PRMT","5578","WINJUM LAW","0.00","60.80","-60.80","","","JOEP","","","","","","DEFAULT","WINJUM LAW","NORWALK","IA",
"9464","02/18/20","PRMT","5581","STRATFORD PARTNERS  LLC","0.00","60.79","-60.79","","","JOEP","","","","","","1","DANA COMPANY","CLIVE","IA",
"9475","12/23/19","PRMT","4260","LA MIE BAKERY","0.00","60.80","-60.80","","","JOEP","","","","","","1","LA MIE BAKERY","DES MOINES","IA",
"9491","12/23/19","PRMT","5585","LIL SCHOLARS LEGACY","0.00","188.54","-188.54","","197.00","JOEP","","","","","","DEFAULT","LIL SCHOLARS LEGACY","NORWALK","IA",
