6-Nov-25,16:27:34,,,GROSS MARGIN BY SALESPERSON,,,,,,,,,
9972,11/12/2020,DRCT,4708,SCHEELS ALL SPORTS,1213.45,502.64,710.81,58.58,,DEFAULT,SCHEELS ALL SPORTS,WEST DES MOINES,IA
9974,11/17/2020,DRCT,4725,KEMIN INDUSTRIES,476.34,257.79,218.55,45.88,,5,KEMIN INDUSTRIES,DES MOINES,IA
9974,11/17/2020,DRCT,4725,KEMIN INDUSTRIES,238.17,152.63,85.54,35.92,,5,KEMIN INDUSTRIES,DES MOINES,IA
,,DRCT,,Product Totals,1742659.67,1020045.08,722614.59,41.47,5108.65,,,,
,,,,,,,,,,,,,
10160,5/30/2021,ELMSTT,5799,CARPET ONE,1588.3,1764.74,-176.44,-11.11,,DEFAULT,CARPET ONE,CARROLL,IA
10160,5/30/2021,ELMSTT,5799,CARPET ONE,80920.62,56195,24725.62,30.56,,DEFAULT,CARPET ONE,CARROLL,IA
10468,1/11/2022,ELMSTT,5358,ALTOONA CHRISTIAN CHURCH,46116.06,32214.91,13901.15,30.14,175,DEFAULT,ALTOONA CHRISTIAN CHURCH,ALTOONA,IA
10500,2/15/2022,ELMSTT,5902,CITY OF HALBUR,24421.56,16342.44,8079.12,33.08,,DEFAULT,CITY OF HALBUR,HALBUR,IA
10637-3,5/18/2023,ELMSTT,3488,ELDER CORPORATION,0,0,0,,,3,DES MOINES INTERNATIONAL AIRPORT,DES MOINES,IA
10718,7/11/2022,ELMSTT,2206,WOODWARD RESOURCE CENTER,10728.08,7451.03,3277.05,30.55,,DEFAULT,WOODWARD RESOURCE CENTER,WOODWARD,IA
10926,12/21/2022,ELMSTT,5702,PERRY CHAMBER OF COMMERCE,31692.64,23398.51,8294.13,26.17,65,DEFAULT,PERRY CHAMBER OF COMMERCE,PERRY,IA
11049,3/6/2023,ELMSTT,5381,AVAILA BANK,31972.64,20922.96,11049.68,34.56,250,DEFAULT,AVAILA BANK,HOLSTEIN,IA
11049,3/6/2023,ELMSTT,5381,AVAILA BANK,1174.38,3078.31,-1903.93,-162.12,,DEFAULT,AVAILA BANK,HOLSTEIN,IA
1126,8/28/2007,ELMSTT,2206,WOODWARD RESOURCE CENTER,7372.4,4207,3165.4,42.94,,DEFAULT,WOODWARD RESOURCE CENTER,WOODWARD,IA
11505,2/14/2024,ELMSTT,2384,OUR LADY'S IMMACULATE HEART CATHOLIC CHURCH,1179.79,954.67,225.12,19.08,,DEFAULT,OUR LADY´S IMMACULATE HEART CATHOLIC CHURCH,ANKENY,IA
11505,2/14/2024,ELMSTT,2384,OUR LADY'S IMMACULATE HEART CATHOLIC CHURCH,30321.63,20994.74,9326.89,30.76,,DEFAULT,OUR LADY´S IMMACULATE HEART CATHOLIC CHURCH,ANKENY,IA
11896,9/26/2024,ELMSTT,6267,DEDHAM CELEBRATION COMMITTEE,27752.09,18166.47,9585.62,34.54,,DEFAULT,DEDHAM CELEBRATION COMMITTEE,DEDHAM,IA
12368,5/7/2025,ELMSTT,4232,CITY OF LENOX,2660.59,1480.76,1179.83,44.34,,DEFAULT,Lenox Area Chamber of Commerce,Lenox,IA
12430,8/5/2025,ELMSTT,6359,ST. AMBROSE CATHEDRAL,22272.59,14213.42,8059.17,36.18,,DEFAULT,ST. AMBROSE CATHEDRAL,DES MOINES,IA
1278,9/30/2007,ELMSTT,2259,MACKE MOTORS  INC.,31364,26127.89,5236.11,16.69,50,DEFAULT,"MACKE MOTORS, INC.",LAKE CITY,IA
1685,4/25/2008,ELMSTT,115070,TOM THUMB HAMBURGERS,55413.62,43455.86,11957.76,21.58,,DEFAULT,TOM THUMB HAMBURGERS,FORT DODGE,IA
1685-2,4/25/2008,ELMSTT,115070,TOM THUMB HAMBURGERS,1150,0,1150,100,,DEFAULT,TOM THUMB HAMBURGERS,FORT DODGE,IA
1808,8/29/2008,ELMSTT,2384,OUR LADY'S IMMACULATE HEART CATHOLIC CHURCH,15588.45,11257.07,4331.38,27.79,,DEFAULT,OUR LADY´S IMMACULATE HEART CATHOLIC CHURCH,ANKENY,IA
1838,9/24/2008,ELMSTT,49480,GLENWOOD RESOURCE CENTER,9159.32,4942.76,4216.56,46.04,,DEFAULT,GLENWOOD RESOURCE CENTER,GLENWOOD,IA
2120,3/12/2009,ELMSTT,2511,DEPT. OF PUBLIC DEFENSE,11488.08,8928.01,2560.07,22.28,,1,IOWA ARMY NATIONAL GUARD,JOHNSTON,IA
2249,5/29/2009,ELMSTT,2568,CITY OF PERRY,23163.09,18336.45,4826.64,20.84,,1,PERRY WELCOME CENTER,PERRY,IA
2451,11/24/2009,ELMSTT,2582,132ND FIGHTER WING,17995.16,14051.44,3943.72,21.92,117.5,DEFAULT,182ND FIGHTER WING,DES MOINES,IA
2819,7/28/2010,ELMSTT,2511,DEPT. OF PUBLIC DEFENSE,19794.2,15139.11,4655.09,23.52,,1,IOWA ARMY NATIONAL GUARD,JOHNSTON,IA
2863,9/29/2010,ELMSTT,2911,ST. JOHN THE APOSTLE CATHOLIC CHURCH,26165.5,20248.07,5917.43,22.62,,DEFAULT,ST. JOHN THE APOSTLE CATHOLIC CHURCH,NORWALK,IA
3050,11/22/2010,ELMSTT,2987,AZTEC MOTORS,30000,23861.15,6138.85,20.46,99.5,DEFAULT,AZTEC MOTORS,DES MOINES,IA
3492,7/5/2011,ELMSTT,3182,CITY OF WINTERSET,3019.72,1973,1046.72,34.66,,DEFAULT,CITY OF WINTERSET,WINTERSET,IA
3758,12/27/2011,ELMSTT,3253,BANKERS TRUST,2380.21,1614.7,765.51,32.16,,DEFAULT,BANKERS TRUST,DES MOINES,IA
3870,3/30/2012,ELMSTT,3237,BOB BROWN CHEVROLET,214025.23,145803.84,68221.39,31.88,,DEFAULT,BOB BROWN CHEVROLET,URBANDALE,IA
5194,12/27/2013,ELMSTT,3894,FREEDOM FINANCIAL BANK,6644.7,4312.87,2331.83,35.09,90.03,DEFAULT,FREEDOM FINANCIAL BANK,WEST DES MOINES,IA
5565,9/30/2014,ELMSTT,4067,LAKEWOOD VILLAGE ASSOCIATION,6991.45,4613.38,2378.07,34.01,64.7,DEFAULT,LAKEWOOD VILLAGE ASSOCIATION,NORWALK,IA
5897,10/16/2014,ELMSTT,4190,IOWA ARMY NATIONAL GUARD TANK PARK,1976.93,452.16,1524.77,77.13,,DEFAULT,IOWA ARMY NATIONAL GUARD TANK PARK,JOHNSTON,IA
5897,10/16/2014,ELMSTT,4190,IOWA ARMY NATIONAL GUARD TANK PARK,49094.45,38635.46,10458.99,21.3,,DEFAULT,IOWA ARMY NATIONAL GUARD TANK PARK,JOHNSTON,IA
5973,10/6/2014,ELMSTT,4213,KEMNA GM,33115,22287.68,10827.32,32.7,85,DEFAULT,KEMNA GM,FORT DODGE,IA
5974,10/15/2014,ELMSTT,4214,AUTO SMART,13717.31,8269.54,5447.77,39.71,20,DEFAULT,AUTO SMART,ALGONA,IA
5974,10/15/2014,ELMSTT,4214,AUTO SMART,328.16,0,328.16,100,,DEFAULT,AUTO SMART,ALGONA,IA
6014,12/17/2014,ELMSTT,4227,LOF-XPRESS OIL CHANGE,454,487.63,-33.63,-7.41,438,DEFAULT,LOF-XPRESS OIL CHANGE,ANKENY,IA
6014,12/17/2014,ELMSTT,4227,LOF-XPRESS OIL CHANGE,37095,26834.26,10260.74,27.66,,DEFAULT,LOF-XPRESS OIL CHANGE,ANKENY,IA
6125,12/17/2014,ELMSTT,4237,RESTAURANT STRATEGIES GROUP,13835.35,8873.59,4961.76,35.86,182,1,WENDY´S,ANKENY,IA
6144,2/12/2015,ELMSTT,4295,HOYT SHERMAN PLACE,29640.9,21059.96,8580.94,28.95,107,DEFAULT,HOYT SHERMAN PLACE,DES MOINES,IA
6206,2/28/2015,ELMSTT,4319,GREATER IOWA CREDIT UNION,33684.06,24101.16,9582.9,28.45,,DEFAULT,GREATER IOWA CREDIT UNION,AMES,IA
6446,6/11/2015,ELMSTT,3841,IOWA STATE SAVINGS BANK,28998.83,20399.1,8599.73,29.66,,DEFAULT,IOWA STATE SAVINGS BANK,KNOXVILLE,IA
6464,5/28/2015,ELMSTT,2511,DEPT. OF PUBLIC DEFENSE,56490.48,42720.15,13770.33,24.38,,1,IOWA ARMY NATIONAL GUARD,JOHNSTON,IA
6591,7/20/2015,ELMSTT,4488,DAKTRONICS,1010.98,300.32,710.66,70.29,182,1,WELLS FARGO ARENA,DES MOINES,IA
6592,7/20/2015,ELMSTT,4488,DAKTRONICS,1042.41,731.2,311.21,29.85,,2,WELLS FARGO ARENA,DES MOINES,IA
6635,10/23/2015,ELMSTT,4520,THE KATHEDRAL,23203.16,15217.04,7986.12,34.42,78.5,DEFAULT,THE KATHEDRAL,DES MOINES,IA
7140,3/29/2016,ELMSTT,4762,TRUE VALUE HARDWARE,20371.87,13307.28,7064.59,34.68,,DEFAULT,TRUE VALUE HARDWARE,BLOOMFIELD,IA
7587,9/28/2016,ELMSTT,4906,INDIANOLA REGULAR BAPTIST CHURCH,21003.55,15355.95,5647.6,26.89,,DEFAULT,INDIANOLA REGULAR BAPTIST CHURCH,INDIANOLA,IA
7766-2,3/7/2017,ELMSTT,49300,GIT N GO CONVENIENCE STORES,14722.96,10447.48,4275.48,29.04,,36,GIT N GO #23,DES MOINES,IA
7939-2,4/26/2017,ELMSTT,2666,TRILIX GROUP,5223.03,3574.74,1648.29,31.56,,9,AVAILA BANK,JEWEL,IA
8275,12/16/2017,ELMSTT,5152,EARLHAM SAVINGS BANK,33784.09,24348.83,9435.26,27.93,,1,EARLHAM SAVINGS BANK,BEVINGTON,IA
8371,2/1/2018,ELMSTT,5195,COMMUNITY INSURANCE AGENCY,19934.59,14059.11,5875.48,29.47,,DEFAULT,COMMUNITY INSURANCE AGENCY,COON RAPIDS,IA
8696,8/9/2018,ELMSTT,5317,IOWA STATE SAVINGS BANK,12489.75,8816.43,3673.32,29.41,,DEFAULT,IOWA STATE SAVINGS BANK,MELCHER - DALLAS,IA
8746,8/25/2018,ELMSTT,5300,AMERICAN STATE BANK,24687.67,17851.03,6836.64,27.69,,2,AMERICAN STATE BANK,OSCEOLA,IA
8789,9/21/2018,ELMSTT,4254,LOF-XPRESS OIL CHANGE,76967.98,59242.27,17725.71,23.03,,DEFAULT,LOF-XPRESS OIL CHANGE,AMES,IA
8789,9/21/2018,ELMSTT,4254,LOF-XPRESS OIL CHANGE,1530.31,760.15,770.16,50.33,,DEFAULT,LOF-XPRESS OIL CHANGE,AMES,IA
9162,7/31/2019,ELMSTT,5492,JOURNEY CREDIT UNION,3939.46,1653.12,2286.34,58.04,,DEFAULT,JOURNEY CREDIT UNION,DES MOINES,IA
9163,7/10/2019,ELMSTT,5491,JOURNEY CREDIT UNION,3939.46,2003.64,1935.82,49.14,,DEFAULT,JOURNEY CREDIT UNION,DES MOINES,IA
9312,8/9/2019,ELMSTT,4295,HOYT SHERMAN PLACE,1961.61,982.83,978.78,49.9,,DEFAULT,HOYT SHERMAN PLACE,DES MOINES,IA
9438,11/22/2019,ELMSTT,5569,ELK HORN LUTHERAN CHURCH,16376.59,10825.07,5551.52,33.9,,DEFAULT,ELK HORN LUTHERAN CHURCH,ELK HORN,IA
9439,2/18/2020,ELMSTT,4909,CHARTER BANK,63839.43,47396.9,16442.53,25.76,105,DEFAULT,CHARTER BANK,JOHNSTON,IA
9440,12/16/2019,ELMSTT,5570,SPOTFREE CAR WASH,19803.09,13144.74,6658.35,33.62,231.5,DEFAULT,SPOTFREE CAR WASH,DES MOINES,IA
9521,1/16/2020,ELMSTT,5590,CARPET ONE,48487.56,34886.85,13600.71,28.05,,DEFAULT,CARPET ONE,AMES,IA
9521,1/16/2020,ELMSTT,5590,CARPET ONE,1151.96,684.51,467.45,40.58,,DEFAULT,CARPET ONE,AMES,IA
9813,9/24/2020,ELMSTT,3030,SUCCESS BANK,37746.64,26125.62,11621.02,30.79,150,DEFAULT,SUCCESS BANK,BLOOMFIELD,IA
9814,9/24/2020,ELMSTT,3030,SUCCESS BANK,24856.39,15268.81,9587.58,38.57,15,1,SUCCESS BANK,BLOOMFIELD,IA
,,ELMSTT,,Product Totals,1571021.11,1117155.17,453865.94,28.89,2505.73,,,,
,,,,,,,,,,,,,
11352,9/7/2023,FLAG,6138,GREEN HILLS,5216.29,3617.86,1598.43,30.64,,DEFAULT,GREEN HILLS,AMES,IA
12411,6/16/2025,FLAG,125070,ZIROUS,1110.22,330.84,779.38,70.2,,DEFAULT,Zirous,West Des Moines,IA
12411,6/16/2025,FLAG,125070,ZIROUS,738.67,551.35,187.32,25.36,,DEFAULT,Zirous,West Des Moines,IA
6364,7/14/2015,FLAG,2885,BOB BROWN BUICK GMC,10366.43,2542.75,7823.68,75.47,,DEFAULT,BOB BROWN,ANKENY,IA
8344,1/23/2018,FLAG,3237,BOB BROWN CHEVROLET,733.87,540.39,193.48,26.36,,4,ACCESSORIES OF DES MOINES,URBANDALE,IA
8363,1/8/2018,FLAG,5192,HOEFT BUILDERS,900,588.99,311.01,34.56,,1,SLUMBERLAND - HOEFT BUILDERS,WEST DES MOINES,IA
8463,1/23/2018,FLAG,3237,BOB BROWN CHEVROLET,627.54,428.74,198.8,31.68,,4,ACCESSORIES OF DES MOINES,URBANDALE,IA
SC6246,9/16/2020,FLAG,2885,BOB BROWN BUICK GMC,323.34,167.32,156.02,48.25,,DEFAULT,BOB BROWN,ANKENY,IA
,,FLAG,,Product Totals,20016.36,8768.24,11248.12,56.19,0,,,,
,,,,,,,,,,,,,
1185,11/30/2007,FRT,69850,MAID-RITE COMPANY,70,0,70,100,,6,MAID-RITE,OMAHA,NE
1185,11/30/2007,FRT,69850,MAID-RITE COMPANY,200,0,200,100,,6,MAID-RITE,OMAHA,NE
1191,11/6/2007,FRT,69850,MAID-RITE COMPANY,115,0,115,100,,7,MAID-RITE,COLUMBIA,MO
1191,11/6/2007,FRT,69850,MAID-RITE COMPANY,381,0,381,100,,7,MAID-RITE,COLUMBIA,MO
1329,10/31/2007,FRT,69850,MAID-RITE COMPANY,0,0,0,,,7,MAID-RITE,COLUMBIA,MO
1700,5/30/2008,FRT,69870,MAID-RITE,579.45,0,579.45,100,,1,PLYMOUTH MAID-RITE,PLYMOUTH,IN
3985,2/22/2012,FRT,3132,MEDSOURCE  LLC,120.49,105.4,15.09,12.52,,DEFAULT,"MEDSOURCE, LLC",BLOOMINGTON,IL
5841,8/26/2014,FRT,4179,FULL COURT PRESS,0,3023.19,-3023.19,,2425.45,1,BUZZARD BILLY´S RESTAURANT,WACO,TX
62150,11/7/2007,FRT,69850,MAID-RITE COMPANY,490.52,262.36,228.16,46.51,,4,MAID-RITE,NORMAL,IL
62150,11/7/2007,FRT,69850,MAID-RITE COMPANY,170.5,0,170.5,100,,4,MAID-RITE,NORMAL,IL
,,FRT,,Product Totals,2126.96,3390.95,-1263.99,-59.43,2425.45,,,,
,,,,,,,,,,,,,
10033,12/30/2020,GRAPHC,4453,SYVERSON STREGE AND COMPANY,334.97,74.65,260.32,77.71,,DEFAULT,SYVERSON STREGE AND COMPANY,WEST DES MOINES,IA
1187,8/17/2007,GRAPHC,2114,FIRST REALTY GMAC REAL ESTATE,989.78,429.51,560.27,56.61,,DEFAULT,FIRST REALTY GMAC REAL ESTATE,WEST DES MOINES,IA
12333,3/31/2025,GRAPHC,6013,HUBER GRADING INC.,603,196.34,406.66,67.44,,DEFAULT,HUBER GRADING INC.,ELKHART,IA
12333,3/31/2025,GRAPHC,6013,HUBER GRADING INC.,1371.76,241.93,1129.83,82.36,,DEFAULT,HUBER GRADING INC.,ELKHART,IA
3396,4/11/2011,GRAPHC,2174,ST HOWARD DEVELOPMENT,1114.15,735.18,378.97,34.01,70,3,ST HOWARD,DES MOINES,IA
62151,5/31/2007,GRAPHC,100870,SKYLINE DISPLAYS,0,116,-116,,,DEFAULT,SKYLINE DISPLAYS,DES MOINES,IA
9354,10/11/2019,GRAPHC,3914,SIGN A RAMA,205.09,126.92,78.17,38.11,,2,FULLY PROMOTED,ALTOONA,IA
,,GRAPHC,,Product Totals,4618.75,1920.53,2698.22,58.42,70,,,,
,,,,,,,,,,,,,
10269,6/17/2021,GRAVEH,4617,A+ COMMUNICATIONS & SECURITY,966.76,379.22,587.54,60.77,,DEFAULT,A+ COMMUNICATIONS & SECURITY,DES MOINES,IA
10380,8/5/2021,GRAVEH,4617,A+ COMMUNICATIONS & SECURITY,966.76,402.16,564.6,58.4,,DEFAULT,A+ COMMUNICATIONS & SECURITY,DES MOINES,IA
12296,3/11/2025,GRAVEH,6336,D & T ENTERPRISES,373.76,152.4,221.36,59.23,,DEFAULT,D & T ENTERPRISES,GUTHRIE CENTER,IA
6848,9/9/2015,GRAVEH,4617,A+ COMMUNICATIONS & SECURITY,2679,1215.41,1463.59,54.63,,DEFAULT,A+ COMMUNICATIONS & SECURITY,DES MOINES,IA
7109,1/13/2016,GRAVEH,4617,A+ COMMUNICATIONS & SECURITY,893,466.83,426.17,47.72,,DEFAULT,A+ COMMUNICATIONS & SECURITY,DES MOINES,IA
7488,7/7/2016,GRAVEH,4617,A+ COMMUNICATIONS & SECURITY,1786,826.21,959.79,53.74,,DEFAULT,A+ COMMUNICATIONS & SECURITY,DES MOINES,IA
7772,12/12/2016,GRAVEH,4617,A+ COMMUNICATIONS & SECURITY,1786,589.44,1196.56,67,,DEFAULT,A+ COMMUNICATIONS & SECURITY,DES MOINES,IA
9627,3/6/2020,GRAVEH,4617,A+ COMMUNICATIONS & SECURITY,2848.23,780.31,2067.92,72.6,,DEFAULT,A+ COMMUNICATIONS & SECURITY,DES MOINES,IA
,,GRAVEH,,Product Totals,12299.51,4811.98,7487.53,60.88,0,,,,
,,,,,,,,,,,,,
10014,10/20/2021,INSTL,5659,CHOICE CREATIVE SOLUTIONS,360.4,404.51,-44.11,-12.24,650,1,VETERANS MEMORIAL COMMUNITY CHOICE- CHOICE CREATIVE SOLUTIONS,DES MOINES,IA
10014-2,11/16/2021,INSTL,5659,CHOICE CREATIVE SOLUTIONS,360.4,152.67,207.73,57.64,,1,VETERANS MEMORIAL COMMUNITY CHOICE- CHOICE CREATIVE SOLUTIONS,DES MOINES,IA
10087,2/28/2021,INSTL,5728,POBLOCKI SIGN COMPANY,222.01,274.65,-52.64,-23.71,,1,CLIVE BEHAVIORAL HEALTH WEST,CLIVE,IA
1009,8/17/2007,INSTL,2114,FIRST REALTY GMAC REAL ESTATE,4516,3576.96,939.04,20.79,,DEFAULT,FIRST REALTY GMAC REAL ESTATE,WEST DES MOINES,IA
1018,8/17/2007,INSTL,2114,FIRST REALTY GMAC REAL ESTATE,1504,1327,177,11.77,,2,PRUDENTIAL FIRST REALTY,PLEASANT HILL,IA
1018,8/17/2007,INSTL,2114,FIRST REALTY GMAC REAL ESTATE,117,243.38,-126.38,-108.02,,2,PRUDENTIAL FIRST REALTY,PLEASANT HILL,IA
1020,2/28/2008,INSTL,69850,MAID-RITE COMPANY,450,0,450,100,,3,MAID-RITE,PELLA,IA
1021,12/28/2007,INSTL,69850,MAID-RITE COMPANY,170.5,0,170.5,100,,3,MAID-RITE,PELLA,IA
1021,12/28/2007,INSTL,69850,MAID-RITE COMPANY,234,0,234,100,,3,MAID-RITE,PELLA,IA
1029,8/21/2007,INSTL,2114,FIRST REALTY GMAC REAL ESTATE,234,0,234,100,,4,PRUDENTIAL FIRST REALTY,ANKENY,IA
1030,8/17/2007,INSTL,2114,FIRST REALTY GMAC REAL ESTATE,234,503.13,-269.13,-115.01,,1,PRUDENTIAL FIRST REALTY,WEST DES MOINES,IA
10320,10/22/2021,INSTL,3124,CITY OF JOHNSTON,4186.34,892.92,3293.42,78.67,75,1,LAWSON ELEMENTARY SCHOOL,JOHNSTON,IA
10359,10/15/2021,INSTL,5870,"EARTH RESOURCES TECHNOLOGY  INC ""ERT""",1719.38,481.92,1237.46,71.97,,1,FORT DES MOINES ARMY RESERVE CENTER,DES MOINES,IA
10359,10/15/2021,INSTL,5870,"EARTH RESOURCES TECHNOLOGY  INC ""ERT""",466.39,620.43,-154.04,-33.03,,1,FORT DES MOINES ARMY RESERVE CENTER,DES MOINES,IA
10562,3/24/2022,INSTL,5923,GARDNER SIGNS INC,910.96,761,149.96,16.46,,1,PROMEDICA,WEST DES MOINES,IA
10562,3/24/2022,INSTL,5923,GARDNER SIGNS INC,698.25,689.44,8.81,1.26,,1,PROMEDICA,WEST DES MOINES,IA
10562,3/24/2022,INSTL,5923,GARDNER SIGNS INC,147.06,153.08,-6.02,-4.09,,1,PROMEDICA,WEST DES MOINES,IA
10562,3/24/2022,INSTL,5923,GARDNER SIGNS INC,452.48,168.18,284.3,62.83,,1,PROMEDICA,WEST DES MOINES,IA
10562,3/24/2022,INSTL,5923,GARDNER SIGNS INC,472.44,184.47,287.97,60.95,,1,PROMEDICA,WEST DES MOINES,IA
10562,3/24/2022,INSTL,5923,GARDNER SIGNS INC,975.66,0,975.66,100,,1,PROMEDICA,WEST DES MOINES,IA
10562,3/24/2022,INSTL,5923,GARDNER SIGNS INC,1062.99,368.3,694.69,65.35,,1,PROMEDICA,WEST DES MOINES,IA
10609-1,5/24/2022,INSTL,4230,PATTISON SIGN GROUP,429.78,34.55,395.23,91.96,,5,FIRSTONSITE,DES MOINES,IA
10609-1,5/24/2022,INSTL,4230,PATTISON SIGN GROUP,538.98,0,538.98,100,,5,FIRSTONSITE,DES MOINES,IA
10638,4/27/2022,INSTL,4725,KEMIN INDUSTRIES,518.24,386.21,132.03,25.48,,DEFAULT,KEMIN INDUSTRIES,DES MOINES,IA
1066,6/26/2007,INSTL,3532,NEUMANN BUILDERS,1688,290.02,1397.98,82.82,,1,CAMP DODGE,JOHNSTON,IA
1066,6/26/2007,INSTL,3532,NEUMANN BUILDERS,234,30.02,203.98,87.17,,1,CAMP DODGE,JOHNSTON,IA
10739,6/16/2022,INSTL,2883,BLAIR IMAGE ELEMENTS,914.32,628.59,285.73,31.25,,8,RUE 21,ALTOONA,IA
10739,6/16/2022,INSTL,2883,BLAIR IMAGE ELEMENTS,419.25,413.12,6.13,1.46,,8,RUE 21,ALTOONA,IA
1080,6/29/2007,INSTL,2192,CARPER BURROW,1247.12,486.1,761.02,61.02,,DEFAULT,NUTRISHOP,WEST DES MOINES,IA
1080,6/29/2007,INSTL,2192,CARPER BURROW,580.7,241.6,339.1,58.4,,DEFAULT,NUTRISHOP,WEST DES MOINES,IA
1093,6/20/2007,INSTL,120805,WALTERS COMPANIES/JORDAN CREEK,0,0,0,,,DEFAULT,JORDAN CREEK CAR WASH,WEST DES MOINES,IA
10932-1,11/3/2022,INSTL,4254,LOF-XPRESS OIL CHANGE,0,96.53,-96.53,,,DEFAULT,LOF-XPRESS OIL CHANGE,AMES,IA
10981-1,1/7/2023,INSTL,6048,AVAILA BANK,0,0,0,,,DEFAULT,AVAILA BANK,OMAHA,NE
11035,3/9/2023,INSTL,6064,PIROS SIGNS,2471.12,1746.45,724.67,29.33,,1,EQUIFAX,WEST DES MOINES,IA
11082,8/11/2023,INSTL,6073,CLOUD CONTENTS,255,183.41,71.59,28.07,,DEFAULT,CLOUD CONTENTS,DES MOINES,IA
11109,6/23/2023,INSTL,3461,AURORA SIGN CO.,2261.39,1519.88,741.51,32.79,,15,OAK STREET HEALTH,DES MOINES,IA
11109,6/23/2023,INSTL,3461,AURORA SIGN CO.,2301.65,1990.63,311.02,13.51,,15,OAK STREET HEALTH,DES MOINES,IA
11125,4/27/2023,INSTL,5659,CHOICE CREATIVE SOLUTIONS,661.81,1494.46,-832.65,-125.81,671.6,1,VETERANS MEMORIAL COMMUNITY CHOICE- CHOICE CREATIVE SOLUTIONS,DES MOINES,IA
11177,4/17/2023,INSTL,4060,IMAGE ONE INDUSTRIES  INC,0,0,0,,,11,COLE HAAN - IMAGE ONE,ALTOONA,IA
11177,4/17/2023,INSTL,4060,IMAGE ONE INDUSTRIES  INC,0,0,0,,,11,COLE HAAN - IMAGE ONE,ALTOONA,IA
11177,4/17/2023,INSTL,4060,IMAGE ONE INDUSTRIES  INC,0,0,0,,,11,COLE HAAN - IMAGE ONE,ALTOONA,IA
11243,7/25/2023,INSTL,4230,PATTISON SIGN GROUP,1699.46,1909.64,-210.18,-12.37,,6,BLUE COMPASS RV - PATTISON SIGN GROUP,ALTOONA,IA
11243,7/25/2023,INSTL,4230,PATTISON SIGN GROUP,1467.08,193.43,1273.65,86.82,,6,BLUE COMPASS RV - PATTISON SIGN GROUP,ALTOONA,IA
11243,7/25/2023,INSTL,4230,PATTISON SIGN GROUP,214.31,215.27,-0.96,-0.45,,6,BLUE COMPASS RV - PATTISON SIGN GROUP,ALTOONA,IA
11243,7/25/2023,INSTL,4230,PATTISON SIGN GROUP,450.58,0,450.58,100,,6,BLUE COMPASS RV - PATTISON SIGN GROUP,ALTOONA,IA
11243,7/25/2023,INSTL,4230,PATTISON SIGN GROUP,450.58,0,450.58,100,,6,BLUE COMPASS RV - PATTISON SIGN GROUP,ALTOONA,IA
11243,7/25/2023,INSTL,4230,PATTISON SIGN GROUP,498.78,148.57,350.21,70.21,,6,BLUE COMPASS RV - PATTISON SIGN GROUP,ALTOONA,IA
11243,7/25/2023,INSTL,4230,PATTISON SIGN GROUP,138.84,0,138.84,100,,6,BLUE COMPASS RV - PATTISON SIGN GROUP,ALTOONA,IA
11243-2,8/4/2023,INSTL,4230,PATTISON SIGN GROUP,7246.94,8637.52,-1390.58,-19.19,,6,BLUE COMPASS RV - PATTISON SIGN GROUP,ALTOONA,IA
11264,6/21/2023,INSTL,5942,CRESCENT ELECTRIC SUPPLY COMPANY,744.12,529.25,214.87,28.88,,DEFAULT,CRESCENT ELECTRIC SUPPLY COMPANY,ALTOONA,IA
11296,6/28/2023,INSTL,4359,PIONEER,1737.66,1287.84,449.82,25.89,230,1,Pioneer,DALLAS CENTER,IA
11307-2,6/26/2023,INSTL,3205,STRATUS,189.79,2.08,187.71,98.9,,54,CHASE BANK - STRATUS,WEST DES MOINES,IA
11359,5/29/2024,INSTL,2883,BLAIR IMAGE ELEMENTS,1401.73,1912.62,-510.89,-36.45,,9,MINI - BLAIR IMAGE ELEMENTS,CLIVE,IA
11359,5/29/2024,INSTL,2883,BLAIR IMAGE ELEMENTS,968.49,463.32,505.17,52.16,,9,MINI - BLAIR IMAGE ELEMENTS,CLIVE,IA
11359,5/29/2024,INSTL,2883,BLAIR IMAGE ELEMENTS,886.43,592.29,294.14,33.18,,9,MINI - BLAIR IMAGE ELEMENTS,CLIVE,IA
11359,5/29/2024,INSTL,2883,BLAIR IMAGE ELEMENTS,973.74,394.68,579.06,59.47,,9,MINI - BLAIR IMAGE ELEMENTS,CLIVE,IA
11359,5/29/2024,INSTL,2883,BLAIR IMAGE ELEMENTS,961.14,578.92,382.22,39.77,,9,MINI - BLAIR IMAGE ELEMENTS,CLIVE,IA
11359,5/29/2024,INSTL,2883,BLAIR IMAGE ELEMENTS,192.7,34.32,158.38,82.19,,9,MINI - BLAIR IMAGE ELEMENTS,CLIVE,IA
11579,11/17/2023,INSTL,4230,PATTISON SIGN GROUP,370.78,133.88,236.9,63.89,,6,BLUE COMPASS RV - PATTISON SIGN GROUP,ALTOONA,IA
11600,1/26/2024,INSTL,3205,STRATUS,923.3,1439.36,-516.06,-55.89,,55,SHERWIN WILLIAMS - STRATUS,WAUKEE,IA
11600,1/26/2024,INSTL,3205,STRATUS,424.37,0,424.37,100,,55,SHERWIN WILLIAMS - STRATUS,WAUKEE,IA
11600,1/26/2024,INSTL,3205,STRATUS,634.6,137.28,497.32,78.37,,55,SHERWIN WILLIAMS - STRATUS,WAUKEE,IA
11617,12/14/2023,INSTL,5923,GARDNER SIGNS INC,407.5,260.39,147.11,36.1,,2,HEARTLAND HOSPICE - GARDNER SIGNS,WEST DES MOINES,IA
