"06 NOV 2025","16:23:27","","","GROSS MARGIN BY SALESPERSON",
"","","","","PERIOD: 11/01/23 through 10/31/24",

"Invoice No","Inv Date","Prod Code","Cust No","Customer Name","Gross Sales","Total Cost","Gross Margin","GM %","Extra Charge","Salesperson #1","Comm Rate #1","Salesperson #2","Comm Rate #2","Salesperson #3","Comm Rate #3","Location No","Location Name","City","State",
"11359","05/29/24","INSTL","2883","BLAIR IMAGE ELEMENTS","961.14","578.92","382.22","39.77","","JOEP","","","","","","9","MINI - BLAIR IMAGE ELEMENTS","CLIVE","IA",
"11359","05/29/24","INSTL","2883","BLAIR IMAGE ELEMENTS","192.70","34.32","158.38","82.19","","JOEP","","","","","","9","MINI - BLAIR IMAGE ELEMENTS","CLIVE","IA",
"11579","11/17/23","INSTL","4230","PATTISON SIGN GROUP","370.78","133.88","236.90","63.89","","JOEP","","","","","","6","BLUE COMPASS RV - PATTISON SIGN GROUP","ALTOONA","IA",
"11600","01/26/24","INSTL","3205","STRATUS","923.30","1439.36","-516.06","-55.89","","JOEP","","","","","","55","SHERWIN WILLIAMS - STRATUS","WAUKEE","IA",
"11600","01/26/24","INSTL","3205","STRATUS","424.37","0.00","424.37","100.00","","JOEP","","","","","","55","SHERWIN WILLIAMS - STRATUS","WAUKEE","IA",
"11600","01/26/24","INSTL","3205","STRATUS","634.60","137.28","497.32","78.37","","JOEP","","","","","","55","SHERWIN WILLIAMS - STRATUS","WAUKEE","IA",
"11617","12/14/23","INSTL","5923","GARDNER SIGNS INC","407.50","260.39","147.11","36.10","","JOEP","","","","","","2","HEARTLAND HOSPICE - GARDNER SIGNS","WEST DES MOINES","IA",
"11617","12/14/23","INSTL","5923","GARDNER SIGNS INC","152.71","3.42","149.29","97.76","","JOEP","","","","","","2","HEARTLAND HOSPICE - GARDNER SIGNS","WEST DES MOINES","IA",
"11617","12/14/23","INSTL","5923","GARDNER SIGNS INC","369.54","105.14","264.40","71.55","","JOEP","","","","","","2","HEARTLAND HOSPICE - GARDNER SIGNS","WEST DES MOINES","IA",
"11617","12/14/23","INSTL","5923","GARDNER SIGNS INC","61.43","29.36","32.07","52.21","","JOEP","","","","","","2","HEARTLAND HOSPICE - GARDNER SIGNS","WEST DES MOINES","IA",
"11626","03/20/24","INSTL","3461","AURORA SIGN CO.","1312.89","1349.61","-36.72","-2.80","","JOEP","","","","","","21","OAK STREET HEALTH","DES MOINES","IA",
"11626","03/20/24","INSTL","3461","AURORA SIGN CO.","1312.89","0.00","1312.89","100.00","","JOEP","","","","","","21","OAK STREET HEALTH","DES MOINES","IA",
"11687","04/18/24","INSTL","6215","DES MOINES FAMILY DENTISTRY","1676.78","953.98","722.80","43.11","250.62","JOEP","","","","","","DEFAULT","DES MOINES FAMILY DENTISTRY","DES MOINES","IA",
"11845","06/04/24","INSTL","125070","ZIROUS","1934.81","669.24","1265.57","65.41","","JOEP","","","","","","DEFAULT","Zirous","West Des Moines","IA",
"11851","06/05/24","INSTL","6258","RJ POWER SPORTS","1636.61","1283.24","353.37","21.59","183.00","JOEP","","","","","","DEFAULT","RJ POWER SPORTS","FORT DODGE","IA",
"11892","06/17/24","INSTL","3461","AURORA SIGN CO.","300.00","0.00","300.00","100.00","","JOEP","","","","","","8","ATI PHYSICAL THERAPY","URBANDALE","IA",
"11933","08/06/24","INSTL","4958","PRIDE SIGNS","4265.00","2026.77","2238.23","52.48","","JOEP","","","","","","12","TARGET #2909 - PRIDE SIGNS","WAUKEE","IA",
"11933","08/06/24","INSTL","4958","PRIDE SIGNS","1582.00","634.91","947.09","59.87","","JOEP","","","","","","12","TARGET #2909 - PRIDE SIGNS","WAUKEE","IA",
"11933","08/06/24","INSTL","4958","PRIDE SIGNS","1640.00","527.47","1112.53","67.84","","JOEP","","","","","","12","TARGET #2909 - PRIDE SIGNS","WAUKEE","IA",
"11933","08/06/24","INSTL","4958","PRIDE SIGNS","1420.61","1600.57","-179.96","-12.67","","JOEP","","","","","","12","TARGET #2909 - PRIDE SIGNS","WAUKEE","IA",
"11933","08/06/24","INSTL","4958","PRIDE SIGNS","3259.00","1328.63","1930.37","59.23","","JOEP","","","","","","12","TARGET #2909 - PRIDE SIGNS","WAUKEE","IA",
"11933","08/06/24","INSTL","4958","PRIDE SIGNS","7888.00","2088.01","5799.99","73.53","","JOEP","","","","","","12","TARGET #2909 - PRIDE SIGNS","WAUKEE","IA",
"11933","08/06/24","INSTL","4958","PRIDE SIGNS","61728.00","15407.11","46320.89","75.04","","JOEP","","","","","","12","TARGET #2909 - PRIDE SIGNS","WAUKEE","IA",
"11933","08/06/24","INSTL","4958","PRIDE SIGNS","550.00","860.51","-310.51","-56.46","","JOEP","","","","","","12","TARGET #2909 - PRIDE SIGNS","WAUKEE","IA",
"11933-2","08/26/24","INSTL","4958","PRIDE SIGNS","2365.00","2297.90","67.10","2.84","","JOEP","","","","","","12","TARGET #2909 - PRIDE SIGNS","WAUKEE","IA",
"12004","09/20/24","INSTL","3377","IOWA ORTHODONTIC SOLUTIONS POWERED BY SMILE DOCTORS","2384.31","1433.25","951.06","39.89","","JOEP","","","","","","1","Iowa Orthodontic Solutions - Corporate Billing","Ankeny","IA",
"12041","09/30/24","INSTL","4957","IOWA WOLVES","1347.22","170.54","1176.68","87.34","","JOEP","","","","","","DEFAULT","IOWA WOLVES","DES MOINES","IA",
"12041","09/30/24","INSTL","4957","IOWA WOLVES","1690.96","967.88","723.08","42.76","","JOEP","","","","","","DEFAULT","IOWA WOLVES","DES MOINES","IA",
"","","INSTL","","Product Totals","107022.54","39684.60","67337.94","62.92","433.62","JOEP",

"11503","12/29/23","INT","6162","TRILIX","3852.04","2036.64","1815.40","47.13","","JOEP","","","","","","DEFAULT","TRILIX","DES MOINES","IA",
"11512","12/31/23","INT","5942","CRESCENT ELECTRIC SUPPLY COMPANY","5879.50","2659.08","3220.42","54.77","","JOEP","","","","","","DEFAULT","CRESCENT ELECTRIC SUPPLY COMPANY","ALTOONA","IA",
"11616","06/06/24","INT","3532","NEUMANN BUILDERS","5735.06","3108.70","2626.36","45.79","","JOEP","","","","","","4","FARM BUREAU - NEUMANN","WEST DES MOINES","IA",
"11616","06/06/24","INT","3532","NEUMANN BUILDERS","3728.90","2450.67","1278.23","34.28","","JOEP","","","","","","4","FARM BUREAU - NEUMANN","WEST DES MOINES","IA",
"11616","06/06/24","INT","3532","NEUMANN BUILDERS","2777.03","1561.31","1215.72","43.78","","JOEP","","","","","","4","FARM BUREAU - NEUMANN","WEST DES MOINES","IA",
"11621","02/08/24","INT","6043","PEDDICORD WHARTON LLP","2019.50","1080.98","938.52","46.47","","JOEP","","","","","","DEFAULT","PEDDICORD WHARTON LLP","WEST DES MOINES","IA",
"11657-2","03/12/24","INT","6206","CUPERTINO ELECTRIC INC.","1519.81","1227.11","292.70","19.26","","JOEP","","","","","","DEFAULT","CUPERTINO ELECTRIC INC.","URBANDALE","IA",
"11657-2","03/12/24","INT","6206","CUPERTINO ELECTRIC INC.","2680.58","1441.63","1238.95","46.22","","JOEP","","","","","","DEFAULT","CUPERTINO ELECTRIC INC.","URBANDALE","IA",
"11668","01/25/24","INT","5942","CRESCENT ELECTRIC SUPPLY COMPANY","913.09","405.89","507.20","55.55","","JOEP","","","","","","DEFAULT","CRESCENT ELECTRIC SUPPLY COMPANY","ALTOONA","IA",
"11755","05/21/24","INT","3199","BARTON SOLVENTS  INC.","3030.59","1909.32","1121.27","37.00","","JOEP","","","","","","DEFAULT","BARTON SOLVENTS, INC.","DES MOINES","IA",
"11755","05/21/24","INT","3199","BARTON SOLVENTS  INC.","514.84","224.27","290.57","56.44","","JOEP","","","","","","DEFAULT","BARTON SOLVENTS, INC.","DES MOINES","IA",
"11757","08/21/24","INT","3199","BARTON SOLVENTS  INC.","2513.16","1086.88","1426.28","56.75","","JOEP","","","","","","2","BARTON SOLVENTS","LOVELAND","CO",
"11758","08/21/24","INT","3199","BARTON SOLVENTS  INC.","2382.16","733.27","1648.89","69.22","","JOEP","","","","","","1","BARTON SOLVENTS","EL DORADO","KS",
"11774-3","07/31/24","INT","6232","WEITZ/TURNER A JV","2425.97","1831.79","594.18","24.49","","JOEP","","","","","","1","WEITZ / TURNER, A JOINT VENTURE","DES MOINES","IA",
"11867","05/23/24","INT","5942","CRESCENT ELECTRIC SUPPLY COMPANY","410.00","216.98","193.02","47.08","","JOEP","","","","","","DEFAULT","CRESCENT ELECTRIC SUPPLY COMPANY","ALTOONA","IA",
"11883","05/31/24","INT","5942","CRESCENT ELECTRIC SUPPLY COMPANY","102.50","72.35","30.15","29.41","","JOEP","","","","","","DEFAULT","CRESCENT ELECTRIC SUPPLY COMPANY","ALTOONA","IA",
"12010","08/20/24","INT","5710","PENTA PARTNERS LLC","212.02","54.00","158.02","74.53","","JOEP","","","","","","DEFAULT","PENTA PARTNERS LLC","WEST DES MOINES","IA",
"","","INT","","Product Totals","40696.75","22100.87","18595.88","45.69","0.00","JOEP",

"11489","11/20/23","MISC","44250","FIRST BAPTIST CHURCH","355.17","374.00","-18.83","-5.30","","JOEP","","","","","","DEFAULT","FIRST BAPTIST CHURCH","Waverly","IA",
"11512","12/31/23","MISC","5942","CRESCENT ELECTRIC SUPPLY COMPANY","145.21","373.61","-228.40","-157.29","","JOEP","","","","","","DEFAULT","CRESCENT ELECTRIC SUPPLY COMPANY","ALTOONA","IA",
"11513","01/23/24","MISC","6163","GRIMALDI'S PIZZA","0.00","64.07","-64.07","","","JOEP","","","","","","DEFAULT","GRIMALDI´S PIZZA","ANKENY","IA",
"11565","11/13/23","MISC","5721","PLUMBERS AND STEAMFITTERS LOCAL UNION 33","130.46","85.81","44.65","34.23","","JOEP","","","","","","DEFAULT","PLUMBERS AND STEAMFITTERS LOCAL UNION 33","DES MOINES","IA",
"11566","11/13/23","MISC","3418","PLUMBERS & STEAMFITTERS LOCAL 33","279.92","206.29","73.63","26.30","","JOEP","","","","","","DEFAULT","PLUMBERS & STEAMFITTERS LOCAL 33","DES MOINES","IA",
"11600-2","01/27/24","MISC","3205","STRATUS","250.00","138.26","111.74","44.70","","JOEP","","","","","","55","SHERWIN WILLIAMS - STRATUS","WAUKEE","IA",
"11761","03/21/24","MISC","5140","BLACK HILLS CORPORATION","436.22","320.71","115.51","26.48","30.21","JOEP","","","","","","1","BLACK HILLS ENERGY","WEBSTER CITY","IA",
"11761","03/21/24","MISC","5140","BLACK HILLS CORPORATION","427.05","332.26","94.79","22.20","","JOEP","","","","","","1","BLACK HILLS ENERGY","WEBSTER CITY","IA",
"11779","06/05/24","MISC","5910","LOF-XPRESS OIL CHANGE","999.67","845.70","153.97","15.40","","JOEP","","","","","","DEFAULT","LOF-XPRESS OIL CHANGE","WAUKEE","IA",
"11926","08/10/24","MISC","5978","K JOHNSON CONSTRUCTION","0.00","16.20","-16.20","","","JOEP","","","","","","7","BANK IOWA","JOHNSTON","IA",
"11933","08/06/24","MISC","4958","PRIDE SIGNS","930.50","660.80","269.70","28.98","","JOEP","","","","","","12","TARGET #2909 - PRIDE SIGNS","WAUKEE","IA",
"11959","08/29/24","MISC","3154","EDGE COMMERCIAL","1483.24","429.64","1053.60","71.03","","JOEP","","","","","","6","CITY OF URBANDALE","URBANDALE","IA",
"12078","10/28/24","MISC","6293","KEMIN CENTRAL WAREHOUSE","0.00","343.26","-343.26","","","JOEP","","","","","","DEFAULT","KEMIN CENTRAL WAREHOUSE","DES MOINES","IA",
"12078","10/28/24","MISC","6293","KEMIN CENTRAL WAREHOUSE","0.00","132.40","-132.40","","","JOEP","","","","","","DEFAULT","KEMIN CENTRAL WAREHOUSE","DES MOINES","IA",
"","","MISC","","Product Totals","5437.44","4323.01","1114.43","20.50","30.21","JOEP",

"11312","02/13/24","MONMNT","3154","EDGE COMMERCIAL","7597.96","5264.10","2333.86","30.72","","JOEP","","","","","","6","CITY OF URBANDALE","URBANDALE","IA",
"11312","02/13/24","MONMNT","3154","EDGE COMMERCIAL","6964.07","1326.01","5638.06","80.96","","JOEP","","","","","","6","CITY OF URBANDALE","URBANDALE","IA",
"11312","02/13/24","MONMNT","3154","EDGE COMMERCIAL","4386.25","849.45","3536.80","80.63","","JOEP","","","","","","6","CITY OF URBANDALE","URBANDALE","IA",
"11489","11/20/23","MONMNT","44250","FIRST BAPTIST CHURCH","1476.96","976.08","500.88","33.91","","JOEP","","","","","","DEFAULT","FIRST BAPTIST CHURCH","Waverly","IA",
"11500-2","11/27/23","MONMNT","6161","SMITH + CO FINANCIAL","4989.53","1771.89","3217.64","64.49","","JOEP","","","","","","DEFAULT","SMITH + FRIEBERG FINANCIAL","DES MOINES","IA",
"11509","05/15/24","MONMNT","40190","ERICKSON BALMER CONSTRUCTION","16284.73","12529.75","3754.98","23.06","263.40","JOEP","","","","","","3","GATEWAY CROSSING","JOHNSTON","IA",
"11626","03/20/24","MONMNT","3461","AURORA SIGN CO.","4480.20","2393.29","2086.91","46.58","","JOEP","","","","","","21","OAK STREET HEALTH","DES MOINES","IA",
"11673","05/14/24","MONMNT","5320","CITY OF DES MOINES REAL ESTATE DIVISION","17850.64","13419.45","4431.19","24.82","95.00","JOEP","","","","","","7","OLD WEST MEXICAN RESTURANT - CITY OF DSM","DES MOINES","IA",
"11778","07/15/24","MONMNT","6233","IOWA STATE SAVINGS BANK","1399.82","1600.46","-200.64","-14.33","","JOEP","","","","","","DEFAULT","IOWA STATE SAVINGS BANK","CRESTON","IA",
"11778","07/15/24","MONMNT","6233","IOWA STATE SAVINGS BANK","12791.76","8034.13","4757.63","37.19","","JOEP","","","","","","DEFAULT","IOWA STATE SAVINGS BANK","CRESTON","IA",
"11778","07/15/24","MONMNT","6233","IOWA STATE SAVINGS BANK","3468.99","770.14","2698.85","77.80","","JOEP","","","","","","DEFAULT","IOWA STATE SAVINGS BANK","CRESTON","IA",
"11836","10/23/24","MONMNT","6253","NATIONAL PORK PRODUCERS COUNCIL","16552.14","7267.41","9284.73","56.09","","JOEP","","","","","","DEFAULT","NATIONAL PORK PRODUCERS COUNCIL","CLIVE","IA",
"11877","08/28/24","MONMNT","6218","DONOVAN MARINE","10188.10","6716.22","3471.88","34.08","200.00","JOEP","","","","","","DEFAULT","DONOVAN MARINE","GRIMES","IA",
"11972","09/19/24","MONMNT","6281","SUNNYBROOK MOBILE HOME PARK","1731.84","986.34","745.50","43.05","","JOEP","","","","","","DEFAULT","SUNNYBROOK MOBILE HOME PARK","BERWICK","IA",
"11975","10/29/24","MONMNT","5978","K JOHNSON CONSTRUCTION","11896.00","8785.78","3110.22","26.15","","JOEP","","","","","","7","BANK IOWA- K Johnson","JOHNSTON","IA",
"","","MONMNT","","Product Totals","122058.99","72690.50","49368.49","40.45","558.40","JOEP",

"11513","01/23/24","OUTS","6163","GRIMALDI'S PIZZA","0.00","245.70","-245.70","","","JOEP","","","","","","DEFAULT","GRIMALDI´S PIZZA","ANKENY","IA",
"11620","03/19/24","OUTS","6190","COMMERCIAL SUPPLY CO.","1034.76","500.00","534.76","51.68","","JOEP","","","","","","DEFAULT","COMMERCIAL SUPPLY CO.","DES MOINES","IA",
"11836","10/23/24","OUTS","6253","NATIONAL PORK PRODUCERS COUNCIL","23555.55","34403.95","-10848.40","-46.05","","JOEP","","","","","","DEFAULT","NATIONAL PORK PRODUCERS COUNCIL","CLIVE","IA",
"11836","10/23/24","OUTS","6253","NATIONAL PORK PRODUCERS COUNCIL","21732.75","0.00","21732.75","100.00","","JOEP","","","","","","DEFAULT","NATIONAL PORK PRODUCERS COUNCIL","CLIVE","IA",
"11836","10/23/24","OUTS","6253","NATIONAL PORK PRODUCERS COUNCIL","127103.95","87330.00","39773.95","31.29","","JOEP","","","","","","DEFAULT","NATIONAL PORK PRODUCERS COUNCIL","CLIVE","IA",
"11836","10/23/24","OUTS","6253","NATIONAL PORK PRODUCERS COUNCIL","992.78","0.00","992.78","100.00","","JOEP","","","","","","DEFAULT","NATIONAL PORK PRODUCERS COUNCIL","CLIVE","IA",
"11836","10/23/24","OUTS","6253","NATIONAL PORK PRODUCERS COUNCIL","2974.46","1500.00","1474.46","49.57","","JOEP","","","","","","DEFAULT","NATIONAL PORK PRODUCERS COUNCIL","CLIVE","IA",
"","","OUTS","","Product Totals","177394.25","123979.65","53414.60","30.11","0.00","JOEP",

"11673","05/14/24","PLYWD","5320","CITY OF DES MOINES REAL ESTATE DIVISION","325.99","10.13","315.86","96.89","","JOEP","","","","","","7","OLD WEST MEXICAN RESTURANT - CITY OF DSM","DES MOINES","IA",
"11904","06/20/24","PLYWD","5710","PENTA PARTNERS LLC","1816.23","748.29","1067.94","58.80","","JOEP","","","","","","12","BANK IOWA ","JOHNSTON","IA",
"","","PLYWD","","Product Totals","2142.22","758.42","1383.80","64.60","0.00","JOEP",

"11185","02/29/24","PRMT","2993","SMITTY'S TENDERLOINS","0.00","79.39","-79.39","","510.88","JOEP","","","","","","DEFAULT","SMITTY´S TENDERLOINS","DES MOINES","IA",
"11357","05/07/24","PRMT","2883","BLAIR IMAGE ELEMENTS","150.00","0.00","150.00","100.00","400.00","JOEP","","","","","","9","MINI - BLAIR IMAGE ELEMENTS","CLIVE","IA",
"11497","01/29/24","PRMT","6160","THE BREAKFAST CLUB","0.00","290.49","-290.49","","347.00","JOEP","","","","","","DEFAULT","THE BREAKFAST CLUB","ANKENY","IA",
"11497","01/29/24","PRMT","6160","THE BREAKFAST CLUB","150.00","23.64","126.36","84.24","","JOEP","","","","","","DEFAULT","THE BREAKFAST CLUB","ANKENY","IA",
"11498","05/23/24","PRMT","35250","DES MOINES INTERNATIONAL AIRPO","150.00","81.32","68.68","45.79","","JOEP","","","","","","DEFAULT","DES MOINES INTERNATIONAL AIRPO","Des Moines","IA",
"11505","02/14/24","PRMT","2384","OUR LADY'S IMMACULATE HEART CATHOLIC CHURCH","0.00","0.00","0.00","","","JOEP","","","","","","DEFAULT","OUR LADY´S IMMACULATE HEART CATHOLIC CHURCH","ANKENY","IA",
"11509","05/15/24","PRMT","40190","ERICKSON BALMER CONSTRUCTION","0.00","82.76","-82.76","","","JOEP","","","","","","3","GATEWAY CROSSING","JOHNSTON","IA",
"11513","01/23/24","PRMT","6163","GRIMALDI'S PIZZA","0.00","227.63","-227.63","","687.00","JOEP","","","","","","DEFAULT","GRIMALDI´S PIZZA","ANKENY","IA",
"11517","11/06/23","PRMT","5873","FAMILY EYE HEALTH CENTER","0.00","47.29","-47.29","","","JOEP","","","","","","DEFAULT","FAMILY EYE HEALTH CENTER","DES MOINES","IA",
"11530","05/10/24","PRMT","6169","TEMPLE REAL ESTATE SERVICES / MARKET PLACE 4820  LLC","0.00","0.00","0.00","","","JOEP","","","","","","2","URBANDALE MARKETPLACE","URBANDALE","IA",
"11532","05/10/24","PRMT","6169","TEMPLE REAL ESTATE SERVICES / MARKET PLACE 4820  LLC","0.00","0.00","0.00","","","JOEP","","","","","","1","URBANDALE MARKETPLACE","URBANDALE","IA",
"11601","05/31/24","PRMT","3418","PLUMBERS & STEAMFITTERS LOCAL 33","0.00","82.76","-82.76","","","JOEP","","","","","","DEFAULT","PLUMBERS & STEAMFITTERS LOCAL 33","DES MOINES","IA",
"11626","03/20/24","PRMT","3461","AURORA SIGN CO.","0.00","35.47","-35.47","","859.91","JOEP","","","","","","21","OAK STREET HEALTH","DES MOINES","IA",
"11627","01/31/24","PRMT","4437","THE GALLERY","0.00","0.00","0.00","","","JOEP","","","","","","DEFAULT","LOVERS PLAYGROUND","DES MOINES","IA",
"11642","10/30/24","PRMT","5539","PETERSON CONTRACTORS INC","0.00","0.00","0.00","","","JOEP","","","","","","1","IOWA CONFLUENCE WATER TRAIL","DES MOINES","IA",
"11657","03/12/24","PRMT","6206","CUPERTINO ELECTRIC INC.","0.00","0.00","0.00","","","JOEP","","","","","","DEFAULT","CUPERTINO ELECTRIC INC.","URBANDALE","IA",
"11660","03/19/24","PRMT","6208","WELLMAN'S PUB","0.00","0.00","0.00","","","JOEP","","","","","","DEFAULT","WELLMAN´S PUB","DES MOINES","IA",
"11673","05/14/24","PRMT","5320","CITY OF DES MOINES REAL ESTATE DIVISION","150.00","70.94","79.06","52.71","","JOEP","","","","","","7","OLD WEST MEXICAN RESTURANT - CITY OF DSM","DES MOINES","IA",
"11687","04/18/24","PRMT","6215","DES MOINES FAMILY DENTISTRY","0.00","35.47","-35.47","","","JOEP","","","","","","DEFAULT","DES MOINES FAMILY DENTISTRY","DES MOINES","IA",
"11702","04/24/24","PRMT","6219","TRUE ROOTS CHIROPRACTIC","0.00","157.87","-157.87","","193.62","JOEP","","","","","","DEFAULT","TRUE ROOTS CHIROPRACTIC","DES MOINES","IA",
"11714","05/03/24","PRMT","6222","SUITE SPOT SALON STUDIOS","0.00","47.29","-47.29","","","JOEP","","","","","","DEFAULT","SUITE SPOT SALON STUDIOS","BONDURANT","IA",
"11726","05/03/24","PRMT","5770","EXEMPLARCARE URGENT CARE","0.00","161.67","-161.67","","225.00","JOEP","","","","","","1","EXEMPLAR CARE / HY-VEE HEALTH","BONDURANT","IA",
"11732-3","07/08/24","PRMT","4958","PRIDE SIGNS","150.00","47.29","102.71","68.47","350.00","JOEP","","","","","","12","TARGET #2909 - PRIDE SIGNS","WAUKEE","IA",
"11740","04/11/24","PRMT","6252","N NAILS- SHYFT","0.00","70.93","-70.93","","","JOEP","","","","","","DEFAULT","N NAILS","NORWALK","IA",
"11749","07/09/24","PRMT","6227","ASPIRE PHYSICAL THERAPY","0.00","47.29","-47.29","","","JOEP","","","","","","DEFAULT","ASPIRE PHYSICAL THERAPY","ANKENY","IA",
"11764","03/21/24","PRMT","5770","EXEMPLARCARE URGENT CARE","0.00","70.93","-70.93","","","JOEP","","","","","","1","EXEMPLAR CARE / HY-VEE HEALTH","BONDURANT","IA",
"11768","05/10/24","PRMT","6218","DONOVAN MARINE","150.00","94.58","55.42","36.95","","JOEP","","","","","","DEFAULT","DONOVAN MARINE","GRIMES","IA",
"11774-2","05/09/24","PRMT","6232","WEITZ/TURNER A JV","0.00","47.29","-47.29","","125.00","JOEP","","","","","","1","WEITZ / TURNER, A JOINT VENTURE","DES MOINES","IA",
"11778","07/15/24","PRMT","6233","IOWA STATE SAVINGS BANK","0.00","0.00","0.00","","","JOEP","","","","","","DEFAULT","IOWA STATE SAVINGS BANK","CRESTON","IA",
"11813","05/15/24","PRMT","6241","PHILLIPS REAL ESTATE HOLDINGS","0.00","47.29","-47.29","","","JOEP","","","","","","1","PREMIER RETIREMENT PLAN ADVISORS","WEST DES MOINES","IA",
"11820","05/31/24","PRMT","6244","CARPET ONE","0.00","580.18","-580.18","","375.00","JOEP","","","","","","DEFAULT","CARPET ONE","URBANDALE","IA",
"11821","09/23/24","PRMT","6246","THE FLOOR TRADER OUTLET","0.00","0.00","0.00","","","JOEP","","","","","","DEFAULT","THE FLOOR TRADER OUTLET","URBANDALE","IA",
"11836","10/23/24","PRMT","6253","NATIONAL PORK PRODUCERS COUNCIL","250.00","47.29","202.71","81.08","","JOEP","","","","","","DEFAULT","NATIONAL PORK PRODUCERS COUNCIL","CLIVE","IA",
"11841","07/10/24","PRMT","6254","CARE BASE","0.00","23.64","-23.64","","","JOEP","","","","","","DEFAULT","CARE BASE","ANKENY","IA",
"11849","07/18/24","PRMT","74600","MID COUNTRY MACHINERY  INC.","0.00","70.93","-70.93","","","JOEP","","","","","","2","MID COUNTRY MACHINE / MCM RENTS","BONDURANT","IA",
"11851","06/05/24","PRMT","6258","RJ POWER SPORTS","0.00","59.11","-59.11","","","JOEP","","","","","","DEFAULT","RJ POWER SPORTS","FORT DODGE","IA",
"11877","08/28/24","PRMT","6218","DONOVAN MARINE","0.00","82.76","-82.76","","","JOEP","","","","","","DEFAULT","DONOVAN MARINE","GRIMES","IA",
"11901","08/13/24","PRMT","6268","VEIT","0.00","172.74","-172.74","","263.00","JOEP","","","","","","DEFAULT","VEIT","ANKENY","IA",
"11911","08/06/24","PRMT","2351","GOOD TIMES","0.00","0.00","0.00","","","JOEP","","","","","","DEFAULT","Good Times","Ankeny","IA",
"11944","07/23/24","PRMT","3246","GIRL SCOUTS OF GREATER IOWA","0.00","0.00","0.00","","","JOEP","","","","","","DEFAULT","GIRL SCOUTS OF GREATER IOWA","URBANDALE","IA",
"11946","09/17/24","PRMT","6276","JRL BUILDERS","0.00","59.11","-59.11","","","JOEP","","","","","","DEFAULT","JRL BUILDERS","GRIMES","IA",
"11957","08/26/24","PRMT","6015","TRUSTPOINT","0.00","47.29","-47.29","","","JOEP","","","","","","DEFAULT","TRUSTPOINT","BONDURANT","IA",
"11963","10/04/24","PRMT","6280","BONDURANT DERMATOLOGY  PLC","0.00","129.93","-129.93","","225.00","JOEP","","","","","","DEFAULT","BONDURANT DERMATOLOGY, PLC","BONDURANT","IA",
"11972","09/19/24","PRMT","6281","SUNNYBROOK MOBILE HOME PARK","0.00","47.29","-47.29","","238.00","JOEP","","","","","","DEFAULT","SUNNYBROOK MOBILE HOME PARK","BERWICK","IA",
"11975","10/29/24","PRMT","5978","K JOHNSON CONSTRUCTION","150.00","326.32","-176.32","-117.55","394.17","JOEP","","","","","","7","BANK IOWA- K Johnson","JOHNSTON","IA",
"12001","09/23/24","PRMT","5913","PENTA PARTNERS","0.00","47.29","-47.29","","","JOEP","","","","","","2","88 PAINE OFFICE SUITES","BONDURANT","IA",
"12041","09/30/24","PRMT","4957","IOWA WOLVES","0.00","47.29","-47.29","","1145.00","JOEP","","","","","","DEFAULT","IOWA WOLVES","DES MOINES","IA",
"","","PRMT","","Product Totals","1300.00","3590.76","-2290.76","-176.21","6338.58","JOEP",

"11498","05/23/24","PYLON","35250","DES MOINES INTERNATIONAL AIRPO","11759.92","6199.60","5560.32","47.28","98.20","JOEP","","","","","","DEFAULT","DES MOINES INTERNATIONAL AIRPO","Des Moines","IA",
"11498","05/23/24","PYLON","35250","DES MOINES INTERNATIONAL AIRPO","11292.69","7536.03","3756.66","33.27","","JOEP","","","","","","DEFAULT","DES MOINES INTERNATIONAL AIRPO","Des Moines","IA",
"11660","03/19/24","PYLON","6208","WELLMAN'S PUB","354.64","31.99","322.65","90.98","","JOEP","","","","","","DEFAULT","WELLMAN´S PUB","DES MOINES","IA",
"11813","05/15/24","PYLON","6241","PHILLIPS REAL ESTATE HOLDINGS","1605.60","955.86","649.74","40.47","282.86","JOEP","","","","","","1","PREMIER RETIREMENT PLAN ADVISORS","WEST DES MOINES","IA",
"11911","08/06/24","PYLON","2351","GOOD TIMES","5232.48","2957.32","2275.16","43.48","","JOEP","","","","","","DEFAULT","Good Times","Ankeny","IA",
"12108","10/23/24","PYLON","6281","SUNNYBROOK MOBILE HOME PARK","395.89","189.76","206.13","52.07","","JOEP","","","","","","DEFAULT","SUNNYBROOK MOBILE HOME PARK","BERWICK","IA",
"","","PYLON","","Product Totals","30641.22","17870.56","12770.66","41.68","381.06","JOEP",

"11600","01/26/24","REPFCE","3205","STRATUS","908.18","333.45","574.73","63.28","","JOEP","","","","","","55","SHERWIN WILLIAMS - STRATUS","WAUKEE","IA",
"11618","12/28/23","REPFCE","4392","MERIDIAN HOLDINGS LLC","1641.28","1090.69","550.59","33.55","","JOEP","","","","","","1","MEREDITH LASERWASH","URBANDALE","IA",
"11619","12/28/23","REPFCE","4392","MERIDIAN HOLDINGS LLC","1489.12","1063.09","426.03","28.61","","JOEP","","","","","","2","LASERWASH","URBANDALE","IA",
"11625","12/28/23","REPFCE","4392","MERIDIAN HOLDINGS LLC","1489.12","928.55","560.57","37.64","","JOEP","","","","","","3","LASERWASH","ALTOONA","IA",
"11626","03/20/24","REPFCE","3461","AURORA SIGN CO.","2836.50","1035.63","1800.87","63.49","","JOEP","","","","","","21","OAK STREET HEALTH","DES MOINES","IA",
